candidate_id,run_role,geo_id,canonical_metric_key,feature_component,feature_origin,series_variant,series_family,comparison_pair,minimum_calendar_month_mean_absolute_change,maximum_calendar_month_mean_absolute_change,seasonal_spread,minimum_month,maximum_month,baseline_seasonal_spread,seasonal_spread_ratio_challenger_vs_baseline,dimension,axis
price_family_ma12_structural_linked,structural_ma12,20008_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,4666.666666666665,8784.961538461552,4118.294871794887,3.0,7.0,4118.294871794887,1.0,,
price_family_ma12_structural_linked,raw_source,20009_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,1.149119907205108,2.0342577103782125,0.8851378031731045,8.0,11.0,0.8851378031731045,1.0,,
price_family_ma12_structural_linked,structural_ma12,20009_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,1.149119907205108,2.0342577103782125,0.8851378031731045,8.0,11.0,0.8851378031731045,1.0,,
price_family_ma12_structural_linked,raw_source,20009_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,1815.9935897435732,4626.785714285718,2810.792124542145,11.0,3.0,2810.792124542145,1.0,,
price_family_ma12_structural_linked,structural_ma12,20009_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,1815.9935897435732,4626.785714285718,2810.792124542145,11.0,3.0,2810.792124542145,1.0,,
price_family_ma12_structural_linked,raw_source,20010_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,1.8790392629107049,3.2434439218333355,1.3644046589226306,3.0,2.0,1.3644046589226306,1.0,,
price_family_ma12_structural_linked,structural_ma12,20010_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,1.8790392629107049,3.2434439218333355,1.3644046589226306,3.0,2.0,1.3644046589226306,1.0,,
price_family_ma12_structural_linked,raw_source,20010_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,2899.3589743589937,5609.61538461538,2710.2564102563865,10.0,6.0,2710.2564102563865,1.0,,
price_family_ma12_structural_linked,structural_ma12,20010_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,2899.3589743589937,5609.61538461538,2710.2564102563865,10.0,6.0,2710.2564102563865,1.0,,
price_family_ma12_structural_linked,raw_source,20011_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,1.5726996417692432,2.4737714537380993,0.9010718119688561,12.0,5.0,0.9010718119688561,1.0,,
price_family_ma12_structural_linked,structural_ma12,20011_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,1.5726996417692432,2.4737714537380993,0.9010718119688561,12.0,5.0,0.9010718119688561,1.0,,
price_family_ma12_structural_linked,raw_source,20011_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,2760.4404761904775,3714.743589743605,954.3031135531273,4.0,12.0,954.3031135531273,1.0,,
price_family_ma12_structural_linked,structural_ma12,20011_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,2760.4404761904775,3714.743589743605,954.3031135531273,4.0,12.0,954.3031135531273,1.0,,
price_family_ma12_structural_linked,raw_source,20012_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,1.4919378053035846,2.840357118506404,1.3484193132028193,5.0,10.0,1.3484193132028193,1.0,,
price_family_ma12_structural_linked,structural_ma12,20012_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,1.4919378053035846,2.840357118506404,1.3484193132028193,5.0,10.0,1.3484193132028193,1.0,,
price_family_ma12_structural_linked,raw_source,20012_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,4993.128205128216,10741.22619047618,5748.097985347964,6.0,4.0,5748.097985347964,1.0,,
price_family_ma12_structural_linked,structural_ma12,20012_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,4993.128205128216,10741.22619047618,5748.097985347964,6.0,4.0,5748.097985347964,1.0,,
price_family_ma12_structural_linked,raw_source,20015_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,1.4634238963205042,3.370478737791692,1.9070548414711879,9.0,3.0,1.9070548414711879,1.0,,
price_family_ma12_structural_linked,structural_ma12,20015_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,1.4634238963205042,3.370478737791692,1.9070548414711879,9.0,3.0,1.9070548414711879,1.0,,
price_family_ma12_structural_linked,raw_source,20015_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,5184.9358974358765,10606.461538461539,5421.5256410256625,1.0,9.0,5421.5256410256625,1.0,,
price_family_ma12_structural_linked,structural_ma12,20015_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,5184.9358974358765,10606.461538461539,5421.5256410256625,1.0,9.0,5421.5256410256625,1.0,,
price_family_ma12_structural_linked,raw_source,20016_district_of_columbia_dc__zip,median_ppsf,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,1.3651576914344983,2.4148907904551433,1.049733099020645,5.0,11.0,1.049733099020645,1.0,,
price_family_ma12_structural_linked,structural_ma12,20016_district_of_columbia_dc__zip,median_ppsf,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,1.3651576914344983,2.4148907904551433,1.049733099020645,5.0,11.0,1.049733099020645,1.0,,
price_family_ma12_structural_linked,raw_source,20016_district_of_columbia_dc__zip,median_sale_price,level,raw_source,raw_level,raw_structural_feature,raw_vs_structural_ma12,7878.576923076932,13592.435897435904,5713.858974358972,6.0,2.0,5713.858974358972,1.0,,
price_family_ma12_structural_linked,structural_ma12,20016_district_of_columbia_dc__zip,median_sale_price,level,structural_ma12,ma12_level,raw_structural_feature,raw_vs_structural_ma12,7878.576923076932,13592.435897435904,5713.858974358972,6.0,2.0,5713.858974358972,1.0,,
