PERIOD_END	PERIOD_BEGIN	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED	_norm_region	_norm_city	_norm_state	_norm_county	_norm_rtype
2025-02-28	2025-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	457045.0	0.101313253	0.01565555556	626250.0	-0.02409948342	-0.005162827641	562.5	0.08251486216	-0.01049270073	509.594882729	-0.03714749308	-0.00223678222	198.0	0.05882352941	0.07027027027	219.0	-0.07983193277	-0.09128630705	383.0	-0.03526448363	0.04931506849	1272.0	0.06176961603	0.2631578947	6.4	0.0	1.0	87.0	-3.0	23.0	0.982056645	-0.0007476129933	-0.009463568922	0.1414141414	-0.07783719548	-0.09642369642	0.2216981132	0.05308375595	0.02606752731	0.2420091324	-0.02689843061	-0.1646298717	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-03-31	2012-03-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	336500.0	0.07852564103	0.5724299065	449000.0	0.1225028063	0.1227806952	159.158529427	0.661986281	1.228219412	411.046541812	0.07106984609	0.06575859465	18.0	0.2	-0.2173913043	19.0	-0.2962962963	-0.2692307692	26.0	0.1304347826	-0.2352941176	80.0	0.01265822785	-0.2452830189	4.4	-0.9	-0.2	92.0	47.0	25.0	0.9347226197	-0.03167932874	-0.0534568319	0.1666666667	0.03333333333	-0.2246376812	0.2125	-0.002689873418	-0.004481132075	0.2105263158	-0.04873294347	0.05668016194	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2019-11-30	2019-11-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	705000.0	0.0198915009	0.1015625	635000.0	0.05850975163	0.1140350877	426.80526285	-0.005620871041	0.01134660334	469.517748892	-0.04157598097	0.0295910283	323.0	-0.03869047619	-0.03003003003	362.0	-0.1482352941	0.141955836	297.0	-0.3325842697	-0.04193548387	719.0	-0.130592503	0.03901734104	2.2	-0.3	0.1	27.0	3.0	-2.0	0.9971075551	-0.005706763478	-0.0008366393832	0.3498452012	-0.02813098924	-0.004509153116	0.2420027816	-0.1050347032	-0.03545386576	0.3701657459	-0.06512837179	0.02000801715	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-09-30	2020-09-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	815000.0	-0.07122507123	-0.06857142857	640000.0	0.06684447408	-0.01538461538	337.552742616	-0.1938397072	-0.06036755459	540.556876271	-0.00461495714	0.08111375254	19.0	0.3571428571	1.111111111	24.0	-0.1111111111	0.3333333333	39.0	0.3928571429	1.166666667	93.0	0.1625	0.9375	4.9	-0.8	-0.4	57.0	3.0	-3.0	1.021593327	0.01578672166	0.04554529843	0.3157894737	0.03007518797	-0.01754385965	0.1827956989	0.1077956989	0.01612903226	0.25	-0.1944444444	-0.1944444444	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2013-12-31	2013-12-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	714000.0	-0.09246901811	-0.01788170564	449000.0	-0.002000444543	0.1227806952	321.968365554	-0.04097536806	-0.01093268712	391.769600592	-0.0270148707	0.04669871863	105.0	0.3125	0.05	128.0	0.2929292929	0.1636363636	71.0	-0.3486238532	0.6904761905	271.0	-0.1369426752	0.1885964912	2.6	-1.3	0.3	35.0	10.0	6.0	0.9827244035	-0.0114321138	0.005490722152	0.3238095238	0.04880952381	0.06380952381	0.1734317343	-0.07179119562	0.006765067651	0.1015625	-0.04995265152	-0.007528409091	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2015-06-30	2015-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	815000.0	0.08681157488	-0.09343715239	515000.0	-0.02830188679	0.07357870687	395.909580194	0.08488326343	0.03502075965	455.824886732	0.008518075033	0.04345455999	143.0	0.2882882883	0.02877697842	161.0	-0.006172839506	0.01898734177	152.0	-0.04402515723	-0.03797468354	295.0	0.02430555556	-0.006734006734	2.1	-0.5	0.0	12.0	-8.0	1.0	1.001655837	-0.001476583596	0.008049706259	0.3986013986	0.002205002205	0.03888916839	0.1898305085	-0.03933615819	-0.04249272385	0.1925465839	-0.07288551491	-0.04795974526	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2025-09-30	2025-09-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	912500.0	0.2166666667	0.112804878	699250.0	0.2713636364	0.05963024701	341.53327411	0.3197488889	0.2114053148	536.363636364	0.1390877588	0.04640522178	14.0	0.0	0.07692307692	27.0	0.35	0.0	38.0	0.3571428571	-0.1914893617	148.0	-0.06918238994	-0.2085561497	10.6	-0.8	-3.8	89.0	-24.0	14.0	0.9993452448	0.05350385599	-0.02730033314	0.2142857143	0.1428571429	-0.09340659341	0.2162162162	0.08414074452	0.0343980344	0.1851851852	0.1351851852	-0.1111111111	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2013-01-31	2013-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	477500.0	-0.06087127544	0.1315165877	467250.0	0.1684171043	0.1424205379	328.435114504	-0.04461940116	0.1678461229	418.526785714	0.1181864281	0.1230593534	191.0	-0.1906779661	0.03243243243	268.0	0.0	0.1754385965	265.0	0.5773809524	0.07723577236	437.0	-0.05206073753	-0.2836065574	2.3	0.3	-1.0	37.0	10.0	-8.0	0.9888197245	-0.006472309708	0.0211920167	0.3089005236	-0.03008252729	0.1034951182	0.2151029748	0.03939798567	-0.03407735304	0.2164179104	0.03731343284	0.09799685782	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2013-03-31	2013-03-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	460000.0	0.05747126437	0.164556962	485000.0	0.05895196507	0.08017817372	405.783178766	0.002337150667	0.1074627148	428.443420379	0.05843078661	0.04232337898	628.0	0.2362204724	0.08275862069	864.0	0.2876304024	0.1294117647	824.0	0.1754636234	-0.1809145129	1253.0	-0.004765687053	-0.3649265079	2.0	-0.5	-1.4	26.0	-16.0	-19.0	0.997607884	0.00641797578	0.02086813993	0.3200636943	0.03266211946	0.1062705908	0.1667996808	-0.001587928448	-0.03593726804	0.2673611111	0.04828510515	0.04513888889	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2022-04-30	2022-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	1187000.0	-0.02304526749	-0.0504	679900.0	0.001325478645	0.007408504964	501.207729469	0.09219222806	0.1111779825	540.799981043	-0.006892613327	-0.0161116624	129.0	0.3870967742	0.1517857143	147.0	0.1136363636	-0.1144578313	149.0	0.02054794521	-0.2587064677	212.0	0.03921568627	0.1216931217	1.6	-0.6	-0.1	7.0	-6.0	-2.0	1.056081892	0.02928905742	0.01025424743	0.5658914729	0.08202050513	0.02124861573	0.2216981132	0.02561968183	0.07884097035	0.6734693878	0.03710575139	-0.04942217851	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2017-06-30	2017-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	550000.0	0.2077294686	0.1578947368	580000.0	0.01754385965	0.01933216169	235.714116795	0.1224481752	0.3160291321	486.25	-0.01392010275	0.0377957036	16.0	-0.2380952381	0.06666666667	15.0	-0.2857142857	-0.2105263158	20.0	0.1111111111	-0.3548387097	51.0	0.0	-0.08928571429	3.2	0.8	-0.5	69.0	8.0	46.0	0.9455219537	-0.06508807274	-0.01512555425	0.25	-0.3214285714	-0.08333333333	0.1568627451	-0.05882352941	-0.05742296919	0.4	0.1619047619	0.2421052632	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2014-08-31	2014-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	470000.0	-0.1046766359	0.03296703297	420000.0	-0.106192807	-0.01176470588	433.913043478	-0.04625195832	-0.03235354154	387.777777778	-0.07449072669	-0.03252730697	709.0	-0.118159204	-0.1279212792	838.0	-0.06888888889	-0.1369721936	681.0	-0.2090592334	-0.06456043956	1527.0	-0.05682520074	0.08451704545	2.2	0.2	0.5	22.0	6.0	4.0	0.9955968711	-0.004821405486	-0.005391381773	0.3215796897	-0.05155463865	-0.04742400033	0.218729535	-0.0320425465	-0.0042818286	0.1778042959	-0.009973481835	0.01508544939	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2022-05-31	2022-05-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	479000.0	-0.07884438239	0.01914893617	675000.0	-0.007206942197	0.03862132636	606.710445982	-0.02522598926	-0.003866104969	542.005420054	0.002228992332	0.02378801566	455.0	0.04118993135	-0.09900990099	448.0	-0.07246376812	-0.1749539595	538.0	-0.04778761062	-0.07876712329	1175.0	-0.0008503401361	-0.1289844329	2.6	-0.1	-0.1	35.0	-1.0	1.0	1.000139193	-0.00042871489	-0.00169861869	0.3164835165	0.005270701838	-0.02807093896	0.2408510638	0.01976262846	-0.0008094254215	0.421875	-0.04810429607	-0.003539364641	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-04-30	2012-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	206500.0	-0.3863298663	-0.102173913	429000.0	-0.04454342984	0.009412952251	80.236486486	-0.4958706469	0.1051122103	383.126369613	-0.06792460064	-0.04180079629	12.0	-0.3333333333	-0.3684210526	23.0	0.2105263158	0.0	20.0	-0.2307692308	-0.09090909091	78.0	-0.025	-0.2040816327	6.5	2.1	1.3	93.0	1.0	-18.0	1.024920213	0.09019759361	0.005613061383	0.3333333333	0.1666666667	-0.1403508772	0.2051282051	-0.007371794872	0.05206698064	0.1304347826	-0.08009153318	0.08695652174	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-10-31	2023-10-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	459900.0	0.05724137931	-0.008836206897	624950.0	-0.05310606061	-8e-05	602.564102564	-0.003417695954	0.07567614493	530.815482901	-0.01231712216	0.05897023656	207.0	-0.004807692308	-0.2276119403	228.0	-0.09163346614	-0.1709090909	334.0	-0.2817204301	-0.05649717514	1068.0	0.006597549482	-0.07851596204	5.2	0.1	0.9	39.0	-9.0	1.0	0.9889264133	0.002015361602	-0.001919471731	0.231884058	0.02515328874	0.008003460956	0.2387640449	-0.0166553707	-0.02007978594	0.3771929825	-0.04511777452	0.1081020734	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-02-29	2020-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	672500.0	0.1024590164	-0.01169070695	635000.0	0.1142305668	0.06010016694	414.171656687	0.05671303463	-0.03610959898	504.208754209	0.04234728818	0.04120907554	270.0	0.04247104247	0.1392405063	427.0	0.2746268657	0.3774193548	325.0	0.02523659306	0.06557377049	532.0	-0.06830122592	-0.05169340463	2.0	-0.2	-0.4	46.0	-5.0	13.0	0.9944913707	0.005961539382	-0.006733560954	0.3444444444	0.05486915487	-0.00576652602	0.2180451128	0.004384867598	-0.01903153606	0.3981264637	0.02200706072	-0.06316385888	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2022-09-30	2022-09-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	620000.0	-0.04615384615	0.008130081301	699000.0	0.2093425606	0.03555555556	524.5441292	0.02097279547	-0.009260498691	538.465371201	0.06519090822	-0.01386930059	583.0	-0.1902777778	-0.1730496454	725.0	0.03868194842	-0.2392444911	1251.0	0.8	-0.1902912621	2530.0	0.2024714829	-0.03398243604	4.3	1.4	0.6	46.0	9.0	9.0	0.9900936377	-0.00330746065	-0.01009489619	0.2555746141	-0.02498094149	-0.06924808097	0.2644268775	0.03296299914	0.03265902715	0.4606896552	0.1139847841	-0.0398350038	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2016-08-31	2016-08-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	441000.0	-0.001132502831	0.1027756939	475000.0	-0.1347905282	-0.0206185567	531.21577218	-0.008532186216	0.03832638799	425.81300813	-0.07983292894	-0.02795979566	322.0	-0.04733727811	-0.009230769231	299.0	-0.1808219178	-0.2193211488	270.0	-0.2458100559	-0.04929577465	615.0	-0.100877193	-0.05819295559	1.9	-0.1	-0.1	23.0	-4.0	-1.0	0.992850614	-0.00369052746	-0.003423660458	0.3043478261	-0.02997170054	-0.006421404682	0.1821138211	-0.05326629582	-0.05065800122	0.2006688963	-0.0212489119	0.01267934019	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2014-12-31	2014-12-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	715000.0	0.1798679868	0.001400560224	449000.0	-0.07897435897	0.0	372.354757227	0.1367265691	0.1564948519	373.469387755	-0.09116866478	-0.04671167137	96.0	0.1851851852	-0.08571428571	108.0	-0.01818181818	-0.15625	65.0	-0.1333333333	-0.08450704225	239.0	-0.1730103806	-0.1180811808	2.5	-1.1	-0.1	35.0	20.0	0.0	0.9942761178	0.004223142475	0.01155171433	0.2708333333	-0.1365740741	-0.05297619048	0.2008368201	-0.03445729756	0.02740508577	0.05555555556	-0.1080808081	-0.04600694444	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2015-02-28	2015-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	602500.0	0.0153182454	-0.1123388582	521950.0	0.07341902314	0.1598888889	312.275618146	0.01822903804	0.02797757541	446.428571429	-0.01081538188	0.004469308061	82.0	-0.04651162791	0.0	100.0	-0.02912621359	-0.1525423729	113.0	0.3780487805	0.3294117647	228.0	0.04109589041	0.008849557522	2.8	0.3	0.0	35.0	-20.0	-20.0	0.9828933994	0.01358235442	0.007792043272	0.2682926829	0.07061826432	0.0	0.1622807018	-0.01123527998	0.02511256016	0.24	0.1137864078	0.1044067797	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2016-06-30	2016-06-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	555000.0	-0.04227782571	0.01185050137	569000.0	0.03473358793	0.1048543689	467.531701331	-0.02718237809	-0.005802152901	468.541157294	-0.02302451998	0.02789727137	980.0	0.08647450111	0.04255319149	1135.0	0.02252252252	0.06572769953	1021.0	-0.02854424358	0.01592039801	1632.0	-0.03260225252	0.04548366432	1.7	-0.2	0.0	18.0	3.0	3.0	1.001200476	-0.004890087071	-0.004152809219	0.3693877551	-0.02861667949	-0.01465479809	0.262254902	0.01507055104	0.02394612554	0.2176211454	-0.03373020598	-0.0283882443	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2015-01-31	2015-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	402499.5	0.04545324675	0.1180541667	486250.0	0.08296213808	0.05833061269	500.685871056	0.001531321075	0.0595023742	451.309657721	0.2084247666	0.0644556609	206.0	-0.2616487455	0.0351758794	255.0	-0.04135338346	-0.09252669039	285.0	0.9387755102	-0.05940594059	510.0	0.005917159763	-0.1252144082	2.5	0.7	-0.4	43.0	6.0	-3.0	0.9839936868	-0.005077970476	-0.01087372486	0.1941747573	-0.01729477677	-0.03698102161	0.1941176471	0.0264647871	-0.001422661689	0.1725490196	0.07480465871	-0.03385667434	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2017-04-30	2017-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	799000.0	0.1579710145	0.08338983051	569000.0	0.0162529023	-0.05008347245	394.02173913	0.1190217391	0.117605116	489.929232444	0.0327888958	0.009551145643	93.0	-0.2954545455	-0.1388888889	136.0	-0.06849315068	-0.1807228916	181.0	-0.08585858586	-0.112745098	337.0	0.02121212121	0.127090301	3.6	1.1	0.8	20.0	-14.0	3.0	0.9996852216	0.002017441611	-0.005785122614	0.4301075269	0.1346529814	0.05047789725	0.2225519288	0.004370110602	-0.008217301986	0.3455882353	0.1264101531	-0.009833451453	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2019-09-30	2019-09-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	700000.0	-0.01960784314	0.1608623549	650000.0	0.2287334594	0.08351391899	410.781544256	-0.07817836509	-0.02351358623	500.0	0.1202240448	-0.02127423876	245.0	-0.2772861357	-0.1403508772	393.0	0.2204968944	0.03693931398	549.0	0.6737804878	0.08498023715	823.0	0.3022151899	0.2120765832	3.4	1.5	1.0	28.0	1.0	11.0	0.9923033606	-0.009949063881	-0.007440664841	0.3265306122	-0.04810065619	-0.01382026495	0.2515188335	0.006265668979	-0.04892299268	0.5089058524	0.1144959145	-0.0003289760787	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2012-11-30	2012-11-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	357000.0	-0.06052631579	0.04538799414	439900.0	0.001024007282	0.1080604534	444.174228675	-0.06810616173	0.001192720852	404.437229437	0.02578668571	0.2405118377	239.0	-0.02448979592	0.2918918919	274.0	-0.03521126761	0.3236714976	239.0	-0.1643356643	0.195	651.0	-0.07	-0.2838283828	2.7	-0.2	-2.2	29.0	2.0	-22.0	0.9837403982	-0.001498125188	0.009515071547	0.2008368201	-0.05630603706	0.07651249576	0.1889400922	-0.02534562212	-0.005779379781	0.1496350365	0.02991672664	0.08200218625	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-12-31	2023-12-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	826500.0	0.05961538462	-0.1136729223	575000.0	-0.07257989724	0.009150803986	393.743197945	0.0396917283	-0.0462121292	443.333333333	-0.05594121326	-0.05764444444	61.0	-0.2469135802	0.1090909091	60.0	-0.3406593407	0.03448275862	48.0	-0.5384615385	-0.05882352941	250.0	-0.1525423729	0.02880658436	4.1	0.5	-0.3	32.0	-22.0	-11.0	0.9962021557	0.01231345447	-0.004376651298	0.262295082	0.003035822708	-0.02861400894	0.172	-0.08901694915	0.01973662551	0.2833333333	-0.04633699634	0.007471264368	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2018-05-31	2018-05-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	449900.0	-0.0002222222222	-0.0002222222222	619000.0	0.03183863977	0.08596491228	574.341649342	0.01740520741	0.05644790954	515.725428102	0.0005636383774	0.04585393758	419.0	0.2005730659	0.01452784504	402.0	-0.08009153318	0.0	555.0	0.005434782609	0.1144578313	785.0	0.1343930636	0.0857538036	1.9	-0.1	0.1	14.0	0.0	0.0	1.003519961	0.001375867854	-1.881449777e-05	0.3794749403	-0.01307520293	0.009014891908	0.3464968153	0.07771068812	0.1003004114	0.4502487562	-0.06233705614	0.1940298507	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2022-10-31	2022-10-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	800000.0	0.006289308176	-0.08414424728	625000.0	-0.1058655222	-0.03846153846	472.553848665	0.002618380383	-0.05776715498	501.256281407	-0.06910210347	-0.05573400455	237.0	0.09216589862	-0.3746701847	290.0	-0.003436426117	-0.3363844394	356.0	-0.2629399586	-0.2244008715	965.0	0.04211663067	0.2123115578	4.1	-0.2	2.0	34.0	-1.0	9.0	0.9958443138	0.00350741389	-0.008185122754	0.3164556962	0.03074141049	-0.1004308473	0.2922279793	-0.01986705312	-0.02938006093	0.3379310345	-0.1431686219	-0.1700781188	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2020-11-30	2020-11-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	880000.0	0.106918239	-0.1658767773	612500.0	-0.0562403698	-0.03543307087	415.202810604	0.3041953315	-0.006435503072	528.454215439	0.005835852435	0.1255255348	15.0	-0.4	0.5	14.0	-0.4814814815	0.0	16.0	-0.4482758621	-0.1111111111	73.0	-0.0875	0.5869565217	4.9	1.7	0.3	41.0	-4.0	16.0	1.056670535	0.08786427	0.07176747946	0.6	0.4	0.5	0.1917808219	-0.008219178082	-0.09082787373	0.1428571429	-0.1164021164	-0.2857142857	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-01-31	2023-01-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Townhouse	13	685000.0	-0.03521126761	-0.1229193342	635000.0	0.1144534966	-0.0172560551	406.670673077	-0.08072161499	-0.126857238	517.247676892	0.09946892162	-0.05139639116	157.0	-0.1907216495	-0.3232758621	235.0	0.192893401	-0.2964071856	256.0	0.7777777778	-0.07581227437	677.0	-0.005873715125	0.3567134269	4.3	0.8	2.1	69.0	17.0	23.0	0.9744474517	0.001335732237	-0.0210824249	0.2038216561	0.04402784162	-0.1366955853	0.258493353	0.06759761147	0.03604846325	0.3063829787	0.1388702884	-0.10080265	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2018-09-30	2018-09-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	753000.0	-0.05283018868	0.1674418605	599900.0	0.1265801747	0.001502504174	372.329496018	-0.06228126929	0.03618463603	510.868334933	0.1284166468	0.04006010254	89.0	-0.3100775194	-0.1274509804	147.0	0.3486238532	0.2049180328	190.0	0.7117117117	-0.01041666667	281.0	0.2488888889	-0.1380368098	3.2	1.5	0.0	15.0	-5.0	-9.0	0.9799561325	-0.01223205147	-0.007270948685	0.3033707865	-0.01445867085	-0.0005507821106	0.2455516014	0.01888493476	-0.00904962557	0.4829931973	0.1251950321	0.1715177874	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2023-11-30	2023-11-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Multi-Family (2-4 Unit)	4	850000.0	-0.1304347826	0.02286401925	619999.5	-0.007921433715	-0.03109939053	332.635983264	-0.1184293531	-0.1901036929	469.603524229	-0.1153168298	-0.04423735786	17.0	0.4166666667	0.5454545455	18.0	0.0	0.125	19.0	-0.40625	-0.2083333333	123.0	-0.06818181818	-0.02380952381	7.2	-3.8	-4.3	107.0	-55.0	38.0	0.9676310596	-0.001698992034	-0.00131438172	0.2352941176	-0.01470588235	0.05347593583	0.1544715447	-0.01977087953	-0.01219512195	0.1111111111	-0.05555555556	-0.07638888889	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2022-02-28	2022-02-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Condo/Co-op	3	475000.0	-0.04809619238	-0.01041666667	635000.0	-0.0172560551	0.02419354839	592.34828496	0.03682966627	-0.001060690417	526.390870185	-0.03462828075	-0.05814493899	346.0	0.222614841	-0.03081232493	431.0	0.0775	-0.138	454.0	0.03181818182	-0.1805054152	1039.0	0.004835589942	-0.1727707006	3.0	-0.7	-0.5	48.0	-25.0	-1.0	0.9977871845	0.01029463439	-0.003981820067	0.3063583815	0.1508813497	-0.02697495183	0.1684311838	0.00595536178	0.01238022842	0.475638051	0.123138051	0.01963805104	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2015-04-30	2015-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	All Residential	-1	516500.0	0.033	0.03320664133	549900.0	0.02786967981	0.04762811964	462.324266667	0.06625906278	0.01325902879	474.474474474	0.01630205807	0.005275611168	761.0	0.1872074883	0.1158357771	980.0	0.2143742255	0.04144527099	1167.0	0.1799797776	0.1082621083	1512.0	0.1060716898	0.09963636364	2.0	-0.1	0.0	15.0	-8.0	1.0	1.004663143	0.008129564834	0.002077260647	0.4178712221	0.08089774314	0.06889761504	0.2043650794	0.0236774422	-0.01308946609	0.3	0.04597273854	0.00775770457	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
2025-04-30	2025-04-01	30	county	5	436	False	District of Columbia, DC		Columbia	DC	Single Family Residential	6	1188968.5	0.08088045455	0.2372200832	652499.5	-0.03333407407	-0.02612014925	483.706438333	0.07843502108	0.2156546714	518.40437788	0.0272516344	-0.006054704293	90.0	0.2	-0.1346153846	111.0	0.07766990291	-0.06722689076	154.0	0.02666666667	-0.04938271605	367.0	0.122324159	0.1327160494	4.1	-0.3	1.0	48.0	-15.0	15.0	0.9883416018	-0.002354506085	-0.0165023686	0.2888888889	-0.01777777778	-0.009188034188	0.242506812	0.0162071178	-0.007493188011	0.3603603604	-0.08624158139	-0.2194715724	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	district of columbia dc	nan	columbia		county
