PERIOD_END	PERIOD_BEGIN	PERIOD_DURATION	REGION_TYPE	REGION_TYPE_ID	TABLE_ID	IS_SEASONALLY_ADJUSTED	REGION	CITY	STATE	STATE_CODE	PROPERTY_TYPE	PROPERTY_TYPE_ID	MEDIAN_SALE_PRICE	MEDIAN_SALE_PRICE_MOM	MEDIAN_SALE_PRICE_YOY	MEDIAN_LIST_PRICE	MEDIAN_LIST_PRICE_MOM	MEDIAN_LIST_PRICE_YOY	MEDIAN_PPSF	MEDIAN_PPSF_MOM	MEDIAN_PPSF_YOY	MEDIAN_LIST_PPSF	MEDIAN_LIST_PPSF_MOM	MEDIAN_LIST_PPSF_YOY	HOMES_SOLD	HOMES_SOLD_MOM	HOMES_SOLD_YOY	PENDING_SALES	PENDING_SALES_MOM	PENDING_SALES_YOY	NEW_LISTINGS	NEW_LISTINGS_MOM	NEW_LISTINGS_YOY	INVENTORY	INVENTORY_MOM	INVENTORY_YOY	MONTHS_OF_SUPPLY	MONTHS_OF_SUPPLY_MOM	MONTHS_OF_SUPPLY_YOY	MEDIAN_DOM	MEDIAN_DOM_MOM	MEDIAN_DOM_YOY	AVG_SALE_TO_LIST	AVG_SALE_TO_LIST_MOM	AVG_SALE_TO_LIST_YOY	SOLD_ABOVE_LIST	SOLD_ABOVE_LIST_MOM	SOLD_ABOVE_LIST_YOY	PRICE_DROPS	PRICE_DROPS_MOM	PRICE_DROPS_YOY	OFF_MARKET_IN_TWO_WEEKS	OFF_MARKET_IN_TWO_WEEKS_MOM	OFF_MARKET_IN_TWO_WEEKS_YOY	PARENT_METRO_REGION	PARENT_METRO_REGION_METRO_CODE	LAST_UPDATED	_n_region	_n_city	_n_state	_n_county	_state_code
2024-07-31	2024-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	477500.0	-0.005001041884	0.07605633803	550000.0	0.0001818512457	0.01851851852	251.291686238	-0.02138304159	0.04443315367	249.149200685	0.01267094472	0.06399370537	216.0	-0.06493506494	0.05365853659	241.0	0.004166666667	0.008368200837	235.0	-0.07843137255	-0.0329218107	258.0	0.0157480315	0.2227488152	1.2	0.1	0.2	24.0	3.0	3.0	1.007403188	-0.009894551607	-0.01447692531	0.462962963	-0.1344396344	-0.1565492322	0.2519379845	0.04327656717	0.1287152357	0.6639004149	-0.002766251729	-0.08505355996	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-01-31	2016-01-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	318200.0	0.04198048333	0.06066666667	329900.0	0.0309697178	0.005792682927	150.187969925	-0.001976715984	0.01468779471	157.355182927	0.004205960618	0.00806763141	422.0	-0.3497688752	0.004761904762	519.0	-0.2195488722	-0.1519607843	578.0	0.36643026	-0.1282051282	1613.0	-0.04556213018	-0.02360774818	3.8	1.2	-0.1	82.0	26.0	6.0	0.9831923843	-0.001013463261	0.002423908616	0.1516587678	-0.02707774995	-0.01976980366	0.1680099194	0.01298033361	-0.0432491605	0.140655106	0.06697089545	0.000132230156	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-05-31	2016-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	170700.0	-0.01329479769	0.004413062665	339900.0	-0.05557099194	-0.02882939513	158.60899067	-0.04309774001	0.08027379167	157.777777778	-0.006524164996	0.02091503268	57.0	0.09615384615	0.2954545455	65.0	-0.1216216216	0.1607142857	66.0	-0.04347826087	-0.09589041096	142.0	0.06766917293	-0.04054054054	2.5	-0.1	-0.9	35.0	-4.0	0.0	0.983444312	0.004281075164	0.00811143871	0.2280701754	0.03576248313	0.1371610845	0.1690140845	-0.04151223128	-0.02017510468	0.2461538462	0.04345114345	0.1032967033	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-04-30	2016-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	329000.0	0.0447761194	0.0284463895	359900.0	0.002926013655	0.05884083554	155.080213904	0.01984954228	-0.007486631016	158.813905903	0.005884601721	0.04192834522	782.0	0.1654247392	0.09831460674	1107.0	0.1714285714	0.1826923077	1290.0	-0.009216589862	-0.03874813711	2049.0	0.09865951743	-0.09496466431	2.6	-0.2	-0.6	24.0	-27.0	-9.0	0.9909158436	0.002720554806	0.005522323476	0.2595907928	0.05988885543	0.06155708497	0.2401171303	0.05137718393	-0.02004188029	0.2493224932	-0.02263517873	0.03351052741	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-07-31	2022-07-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Multi-Family (2-4 Unit)	4	580200.0			490000.0			238.275154004			220.431161195			1.0			2.0			1.0									76.0			0.9358064516			0.0						0.5			Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2021-10-31	2021-10-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	575750.0	0.04397098821	0.1072115385	449900.0	-0.02174385736	0.1341063776	199.131459069	-0.02386714733	0.1166679512	210.163470864	0.02483350701	0.1274487977	438.0	-0.0893970894	-0.1813084112	485.0	-0.006147540984	-0.0655105973	422.0	-0.1593625498	-0.1189979123	625.0	-0.06437125749	0.3736263736	1.4	0.0	0.5	23.0	-3.0	6.0	1.009959359	0.0003445027931	-0.003088696606	0.5068493151	-0.03369122547	-0.1062347971	0.232	-0.00302994012	0.04738461538	0.5257731959	-0.07668582052	-0.1852094631	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-02-28	2022-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	375000.0	-0.05063291139	0.06761565836	475000.0	0.0	0.09195402299	226.114649682	0.07307257874	0.1505991807	216.015382984	-0.003568405377	0.1225969092	223.0	0.115	-0.1150793651	268.0	0.2072072072	-0.04285714286	281.0	0.405	-0.01056338028	168.0	0.09090909091	-0.1557788945	0.8	0.0	0.0	12.0	-9.0	-9.0	1.027273477	0.01538435899	0.009272571662	0.6995515695	0.1295515695	0.1122499822	0.05952380952	-0.005411255411	-0.0158530749	0.828358209	0.05808793868	0.006929637527	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2012-09-30	2012-09-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	162450.0	0.02816455696	0.1500884956	269945.0	-0.01838181818	0.03864948057	125.317952761	-0.02398295645	0.1203996949	140.692640693	0.01287191391	0.07155441458	30.0	-0.0625	0.25	36.0	-0.25	0.1612903226	37.0	-0.2448979592	-0.02631578947	77.0	-0.06097560976	-0.3739837398	2.6	0.0	-2.5	37.0	26.0	9.0	0.9876624064	0.003036315579	0.01896271732	0.3	0.05	0.2166666667	0.1168831169	-0.05384859043	-0.1188892408	0.25	-0.1875	0.0564516129	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2014-11-30	2014-11-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	300000.0	0.006711409396	0.05263157895	309700.0	-0.04707692308	0.1261818182	152.816525988	-0.001877813818	0.01069688568	160.033961073	0.003459547759	0.04526860643	470.0	-0.219269103	-0.08382066277	613.0	-0.191292876	-0.05692307692	539.0	-0.2616438356	0.03454894434	1982.0	-0.1011337868	0.3328850034	4.2	0.5	1.3	53.0	5.0	17.0	0.9848352884	-0.001087737737	-0.005170881684	0.1659574468	-0.0317169718	-0.04456886898	0.2578203835	-0.0746059204	0.008997249625	0.0766721044	-0.03018805391	-0.04025097252	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2025-04-30	2025-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	346750.0	0.1368852459	0.1854700855	585000.0	-0.008306492626	0.01739130435	292.582297688	0.09103278719	0.04980141939	245.962159668	-0.01477112719	0.007401378809	46.0	1.090909091	0.15	47.0	0.0	-0.06	58.0	0.4871794872	0.4146341463	76.0	0.1692307692	0.5833333333	1.7	-1.3	0.5	39.0	12.0	16.0	0.9948487782	-0.01534684693	-0.01820936699	0.2608695652	-0.2391304348	-0.2141304348	0.2763157895	-0.0006072874494	0.1096491228	0.5744680851	0.0	-0.005531914894	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-12-31	2022-12-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	580000.0	-0.03333333333	-0.008547008547	450000.0	-0.07216494845	0.0	217.19858156	0.03676122931	0.04787234043	225.168350168	0.03640829964	0.06123334986	215.0	-0.1078838174	-0.4141689373	208.0	-0.1333333333	-0.1969111969	126.0	-0.245508982	-0.3114754098	369.0	-0.2407407407	0.04237288136	1.7	-0.3	0.7	47.0	3.0	11.0	0.9915151586	0.0014615039	-0.02133587925	0.2511627907	-0.02684550806	-0.2474748115	0.2276422764	-0.0995182174	0.1344219374	0.3076923077	0.007692307692	-0.1980991981	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2014-11-30	2014-11-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	365500.0	-0.05052604234	0.001644286106	309700.0	-0.04707692308	0.1261818182	152.854511971	-0.03264930282	-0.009328017043	160.033961073	0.003459547759	0.04526860643	248.0	-0.243902439	-0.09818181818	321.0	-0.1975	-0.0775862069	283.0	-0.3131067961	0.194092827	1219.0	-0.09569732938	0.378959276	4.9	0.8	1.7	54.0	3.0	9.0	0.9848707946	-0.0006148323318	-0.004444626819	0.1572580645	-0.02261998426	-0.03546920821	0.246923708	-0.08245314664	-0.02230706127	0.08411214953	-0.008387850467	-0.002094747019	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2025-04-30	2025-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	569000.0	0.05127020785	0.01607142857	585000.0	-0.008306492626	0.01739130435	252.631624894	-0.0218467121	0.01997067247	245.962159668	-0.01477112719	0.007401378809	590.0	0.6761363636	0.09057301294	666.0	0.08823529412	0.03255813953	788.0	0.1903323263	0.2104454685	868.0	0.1761517615	0.5611510791	1.5	-0.6	0.5	27.0	1.0	15.0	1.008482034	-0.0001009487549	-0.01409425061	0.5084745763	0.01699730354	-0.1551113757	0.2407834101	0.05921159442	0.04653880582	0.7237237237	0.004769475358	-0.07007472589	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2021-02-28	2021-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	351250.0	0.0007122507123	0.06455523564	435000.0	0.04819277108	0.0875	196.519042836	0.02018500762	0.1026656035	192.424708476	0.001021992329	0.1294022275	252.0	0.05439330544	0.08154506438	280.0	0.01449275362	-0.1930835735	284.0	0.126984127	-0.07792207792	199.0	0.01530612245	-0.3388704319	0.8	0.0	-0.5	21.0	-5.0	-8.0	1.018000905	0.006821966795	0.01952818106	0.5873015873	0.03918443249	0.2139110294	0.07537688442	-0.02156189109	-0.04754670362	0.8214285714	0.147515528	0.1903046521	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2023-02-28	2023-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	499683.0	0.08039567568	0.1104066667	515000.0	0.03084529314	0.08421052632	228.571428571	0.04748806805	0.01777497205	218.540093055	-0.05437391014	0.01168764019	398.0	0.1775147929	-0.2103174603	459.0	-0.06326530612	-0.2620578778	385.0	0.09375	-0.4219219219	479.0	-0.1322463768	-0.1178637201	1.2	-0.4	0.1	39.0	-19.0	25.0	0.9990551796	0.00623690779	-0.02651297743	0.3869346734	0.1324968035	-0.2896526282	0.1524008351	-0.07404844029	0.08610249253	0.6078431373	0.1568227291	-0.2024462518	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2025-05-31	2025-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	498000.0	0.04842105263	0.07096774194	590000.0	0.008547008547	0.02608695652	255.687363222	-0.001799553993	-0.01415387789	254.052315663	0.0328918725	0.03512673134	229.0	0.05529953917	0.03153153153	258.0	0.01176470588	0.08403361345	318.0	0.08532423208	0.08904109589	372.0	0.2236842105	0.4761904762	1.6	0.2	0.5	25.0	-2.0	14.0	1.005445944	-0.003788066575	-0.0198525392	0.4890829694	-0.0685207172	-0.1775836972	0.2231182796	0.002723542728	0.0564516129	0.5697674419	-0.1596443228	-0.2201485245	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2019-12-31	2019-12-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	205000.0	-0.1086956522	0.07894736842	365000.0	0.0	0.05797101449	189.311343394	0.01386741684	0.1178384086	171.44856543	-0.009952858205	0.03864408436	34.0	-0.02857142857	0.36	20.0	-0.5238095238	-0.2857142857	12.0	-0.5714285714	-0.3684210526	22.0	-0.5	-0.6451612903	0.6	-0.7	-1.9	43.0	2.0	-13.0	0.9909759125	0.0008688969679	0.003828010786	0.1470588235	-0.0243697479	-0.05294117647	0.2272727273	0.02272727273	0.06598240469	0.25	-0.1785714286	-0.03571428571	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2025-05-31	2025-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	575500.0	0.01142355009	0.009649122807	590000.0	0.008547008547	0.02608695652	248.158200853	-0.01770730027	-0.02670893871	254.052315663	0.0328918725	0.03512673134	606.0	0.02711864407	-0.01941747573	674.0	0.01201201201	0.04658385093	819.0	0.03934010152	0.09345794393	1052.0	0.2119815668	0.5290697674	1.7	0.2	0.6	25.0	-2.0	10.0	1.007942048	-0.0005399862502	-0.01556715631	0.5165016502	0.008027073894	-0.1323656638	0.2709125475	0.03012913739	0.07178464055	0.5623145401	-0.1614091837	-0.1768158947	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2017-08-31	2017-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	289000.0	-0.003448275862	0.03214285714	339900.0	-0.0002941176471	0.04602317315	162.092802558	-0.01526141594	0.03919496751	167.51009239	0.01271459978	0.0317890146	340.0	-0.1542288557	-0.07356948229	363.0	-0.0497382199	-0.06683804627	374.0	-0.09661835749	-0.02604166667	624.0	0.01298701299	-0.02803738318	1.8	0.3	0.1	16.0	1.0	-5.0	0.9922902847	0.0001530877775	0.00184268498	0.2617647059	0.00554580041	0.005633915692	0.3413461538	0.06374875125	0.06876048406	0.217630854	-0.03106024548	0.01711671518	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-03-31	2016-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	412516.0	0.03647236181	0.08556842105	358850.0	0.06168639053	-0.004438895825	150.878700929	0.005632416445	-0.009138422264	157.88481664	-0.005665311873	0.02360865542	356.0	0.3745173745	-0.03260869565	515.0	0.5014577259	0.009803921569	742.0	0.8320987654	0.1397849462	1097.0	0.210816777	-0.06078767123	3.1	-0.4	-0.1	47.0	-37.0	-11.0	0.9879021123	0.004985660435	0.002734662226	0.2162921348	0.07729599584	-0.01468612604	0.2105742935	0.02514382995	0.004238677089	0.2757281553	0.1008010416	0.07180658671	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2017-01-31	2017-01-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	309036.0	-0.06352727273	-0.02879949717	358600.0	0.07044776119	0.08699605941	156.215277778	-0.0008931103068	0.04013176192	164.126865672	0.02542073704	0.04303438005	476.0	-0.2222222222	0.1279620853	583.0	-0.07165605096	0.1233140655	651.0	0.5611510791	0.1262975779	1163.0	-0.0404290429	-0.278983261	2.4	0.4	-1.4	43.0	-2.0	-39.0	0.9860935566	-0.005722891906	0.002901172312	0.1806722689	-0.04318394024	0.02901350114	0.184866724	0.002523489666	0.01685680458	0.2075471698	0.06105035452	0.06689206384	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2021-02-28	2021-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	529500.0	0.04851485149	0.1008316008	435000.0	0.04819277108	0.0875	189.023965951	-0.009382189951	0.155545589	192.424708476	0.001021992329	0.1294022275	284.0	-0.07792207792	0.06367041199	331.0	0.0122324159	-0.2644444444	363.0	0.2263513514	-0.1167883212	311.0	0.21484375	-0.4042145594	1.1	0.3	-0.9	18.0	-10.0	-30.0	1.022772884	0.008467374493	0.02737372221	0.6338028169	0.05912749223	0.3079601203	0.0578778135	-0.0358721865	-0.09537889148	0.7885196375	0.06374899526	0.2462974152	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2017-02-28	2017-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	285000.0	0.06472799002	0.09615384615	364750.0	0.01715002789	0.07914201183	162.313432836	0.03479036574	0.06128013777	163.74803782	-0.002308140414	0.03126036805	211.0	0.03431372549	0.04975124378	252.0	-0.02702702703	-0.1844660194	325.0	0.2126865672	0.1206896552	421.0	0.06582278481	-0.2441651706	2.0	0.1	-0.8	35.0	0.0	-25.0	0.9910387552	0.002632598736	0.005734487923	0.2085308057	0.03696217824	0.07420244748	0.1567695962	0.007402507592	-0.04251227095	0.2976190476	0.08526383526	0.09373555247	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2020-01-31	2020-01-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	207000.0	0.009756097561	0.0454571855	379927.0	0.04089589041	0.04118114552	175.33863425	-0.0738080925	0.0520318055	176.51508464	0.02955124878	0.05632525847	24.0	-0.2941176471	0.0	36.0	0.8	-0.2653061224	43.0	2.583333333	0.2647058824	45.0	1.045454545	-0.224137931	1.9	1.3	-0.5	16.0	-27.0	-27.0	0.9884387082	-0.002537204351	0.00187480722	0.125	-0.02205882353	0.04166666667	0.06666666667	-0.1606060606	-0.1574712644	0.6666666667	0.4166666667	0.1768707483	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2023-03-31	2023-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	434197.5	-0.03511666667	0.02284452297	531000.0	0.03106796117	0.06221244249	236.016681622	0.03282513667	0.04441610719	225.877192982	0.03357324427	0.03978694404	194.0	0.2125	-0.357615894	240.0	0.3114754098	-0.2682926829	238.0	0.7246376812	-0.3276836158	164.0	0.1468531469	-0.1182795699	0.8	-0.1	0.2	22.0	-11.0	16.0	1.010711	0.01186765326	-0.03260587858	0.4484536082	0.07345360825	-0.3330033454	0.1036585366	-0.02920859628	0.04451875164	0.7541666667	0.174931694	-0.09034552846	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2023-11-30	2023-11-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	512000.0	0.009861932939	0.05025641026	520000.0	0.04	0.07216494845	238.481798923	0.01080360799	0.1004044051	242.740515709	0.01555831948	0.1172897299	403.0	-0.1388888889	-0.05841121495	394.0	-0.1740041929	-0.1359649123	347.0	-0.2022988506	0.2304964539	599.0	-0.1099554235	-0.2712895377	1.5	0.1	-0.4	29.0	-1.0	-12.0	1.00097916	-0.004346301783	0.008237248001	0.4044665012	-0.0570719603	0.1170833237	0.2420701169	-0.01795960082	-0.1082948466	0.4568527919	-0.109184944	0.149835248	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2014-02-28	2014-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	167000.0	0.1208053691	0.1133333333	334810.0	0.1164054685	0.03050169283	150.0	0.09341607951	0.1795454545	154.173312068	-0.01802696153	0.08644495929	31.0	0.24	-0.1142857143	38.0	-0.09523809524	-0.05	35.0	-0.125	0.4583333333	77.0	0.0	0.6739130435	2.5	-0.6	1.2	27.0	0.0	10.0	0.9741963812	0.003050367714	-0.01036474005	0.1935483871	0.1135483871	-0.06359447005	0.09090909091	-0.05194805195	-0.0395256917	0.1578947368	-0.008771929825	0.007894736842	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-05-31	2022-05-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	420000.0	-0.01176470588	0.1052631579	525000.0	0.05	0.1666666667	226.855482425	-0.0183660149	0.110043592	220.864661654	0.02193883757	0.09160117006	328.0	0.1043771044	-0.1458333333	355.0	-0.008379888268	-0.2004504505	364.0	-0.03191489362	-0.1856823266	272.0	0.1286307054	-0.09030100334	0.8	0.0	0.0	8.0	2.0	2.0	1.034840028	-0.009978178306	0.0002393627655	0.75	-0.02777777778	-0.01302083333	0.1691176471	0.05293507444	0.08885008853	0.8028169014	-0.0379652215	-0.05303895445	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2019-10-31	2019-10-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	362000.0	-0.03466666667	0.04927536232	375000.0	0.01351488313	0.07142857143	169.514388489	-0.003163786125	0.001737671184	168.111254851	-0.01581122922	-0.02189815359	703.0	0.06676783005	0.1248	779.0	0.025	0.009067357513	601.0	-0.1570827489	-0.06386292835	1268.0	-0.09363831308	-0.1897763578	1.8	-0.3	-0.7	36.0	1.0	-10.0	0.995060759	0.00150297516	0.0004206261983	0.2702702703	0.0001640487225	0.01907027027	0.2728706625	0.002677667464	-0.1169056954	0.3697047497	-0.01187419769	0.1028653714	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2016-01-31	2016-01-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	260000.0	0.0	0.0379241517	329900.0	0.0309697178	0.005792682927	151.142473118	0.03287785855	0.02447319906	157.355182927	0.004205960618	0.00806763141	175.0	-0.3137254902	0.03550295858	200.0	-0.2217898833	-0.1902834008	245.0	0.384180791	0.02941176471	596.0	-0.02134646962	0.1617933723	3.4	1.0	0.4	68.0	19.0	1.0	0.9858134297	-0.0008796603352	0.00357272661	0.16	-0.04	-0.0175147929	0.1661073826	0.01339802294	-0.07170938158	0.125	0.03161478599	-0.00455465587	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2025-04-30	2025-04-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	475000.0	0.01063829787	0.02962055773	585000.0	-0.008306492626	0.01739130435	256.148315947	-0.0161813661	0.003995085334	245.962159668	-0.01477112719	0.007401378809	217.0	0.4370860927	0.03827751196	255.0	0.2259615385	0.1233480176	293.0	0.2521367521	0.2362869198	304.0	0.1968503937	0.6888888889	1.4	-0.3	0.5	27.0	0.0	16.0	1.009234011	0.0004604546471	-0.01520703849	0.5576036866	0.04104739525	-0.1170374617	0.2203947368	0.0747254455	0.1203947368	0.7294117647	0.01306561086	-0.125213786	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2014-10-31	2014-10-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	All Residential	-1	298000.0	-0.02295081967	0.0279406692	325000.0	0.0	0.08369456485	153.104026846	0.003681953766	0.005792877088	159.4822247	0.03455030009	0.03113507349	602.0	0.00837520938	-0.0752688172	758.0	0.01201602136	-0.08009708738	730.0	-0.008152173913	0.05643994211	2205.0	-0.05809483127	0.367866005	3.7	-0.2	1.2	48.0	5.0	20.0	0.9859230261	-0.0005686098329	-0.005105683933	0.1976744186	-0.01505589965	-0.05270960597	0.3324263039	0.01845791428	0.02969677532	0.1068601583	-0.02131073621	-0.01207188052	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2023-03-31	2023-03-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Single Family Residential	6	602500.0	0.01277525635	-0.02979066023	531000.0	0.03106796117	0.06221244249	214.655881929	-0.02793646179	-0.013152826	225.877192982	0.03357324427	0.03978694404	274.0	0.2985781991	-0.3098236776	317.0	0.2529644269	-0.2986725664	368.0	0.6355555556	-0.2727272727	363.0	0.1940789474	-0.0497382199	1.3	-0.1	0.3	27.0	-21.0	19.0	0.9988474074	0.0007209338728	-0.04094648101	0.4416058394	0.05771958349	-0.3039861001	0.1432506887	-0.02122299551	0.03592084577	0.7570977918	0.1325918629	-0.1057340666	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2013-02-28	2013-02-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	225000.0	0.0	0.07142857143	324900.0	0.1207312867	0.1814545455	135.953608247	0.0228484633	0.1665155276	141.90623349	-0.03125344604	0.05734056326	167.0	0.0245398773	-0.1164021164	257.0	0.007843137255	0.03212851406	231.0	0.0	-0.05327868852	316.0	-0.08670520231	-0.2564705882	1.9	-0.2	-0.3	27.0	-4.0	-10.0	0.9908425377	0.001983588608	-0.001529489777	0.245508982	-0.02442966827	-0.003168266641	0.1265822785	-0.03237725909	-0.03812360387	0.2762645914	0.03704890517	0.02325254325	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2022-09-30	2022-09-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Condo/Co-op	3	260000.0	-0.05454545455	0.1047376248	495000.0	0.01041028781	0.07632093933	252.274408284	0.002697436731	0.1303464851	220.805583475	0.005280609972	0.07672831797	40.0	0.1428571429	-0.1666666667	39.0	-0.1875	-0.2352941176	28.0	-0.2	-0.3	41.0	-0.2264150943	-0.3880597015	1.0	-0.5	-0.4	42.0	16.0	13.0	0.990671784	-0.001010097987	-0.000473775149	0.225	-0.175	-0.04583333333	0.3170731707	0.03405430281	-0.02621041136	0.4615384615	-0.1634615385	0.01055806938	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
2015-08-31	2015-08-01	30	county	5	3009	False	Prince William County, VA		Virginia	VA	Townhouse	13	269000.0	0.02966507177	0.03163950144	314900.0	-0.01590674709	0.03592341601	150.568181818	-0.00414801394	-0.007647733283	156.984375	0.02367779898	0.0255190181	316.0	-0.09714285714	0.2295719844	368.0	-0.03664921466	0.125382263	354.0	-0.1709601874	0.02017291066	835.0	-0.01764705882	0.01705237515	2.6	0.2	-0.6	32.0	8.0	6.0	0.9896042025	0.001332905585	-0.0002249444847	0.2373417722	0.01162748644	0.0116608383	0.3185628743	0.04209228602	-0.01639449481	0.1440217391	-0.01828192579	0.02781378806	Washington, DC	47894.0	2025-10-13 14:40:31.665 Z	prince william county va	nan	virginia		VA
