date,demand_axis,price_score,affordability_score,candidate_id,candidate_label,geo_id,weighted_price_contribution,weighted_affordability_contribution,price_affordability_net,price_affordability_gross,cancellation_amount,cancellation_rate,material_cancellation
2023-11-30,-0.0301977889818255,0.0566666666666666,-0.3441666666666667,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.00849999999999999,-0.03441666666666667,-0.02591666666666668,0.04291666666666666,0.016999999999999977,0.39611650485436845,False
2023-12-31,-0.2637995686790538,-0.1833333333333333,-0.4375,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.027499999999999993,-0.043750000000000004,-0.07125,0.07125,0.0,0.0,False
2024-01-31,-0.286504457342884,-0.36,-0.3066666666666667,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.054,-0.030666666666666672,-0.08466666666666667,0.08466666666666667,0.0,0.0,False
2024-02-29,-0.2396768859154645,-0.3683333333333334,-0.3766666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.05525000000000001,-0.03766666666666666,-0.09291666666666668,0.09291666666666668,0.0,0.0,False
2024-03-31,-0.2136372550855947,-0.2633333333333333,-0.4758333333333333,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.03949999999999999,-0.04758333333333333,-0.08708333333333332,0.08708333333333332,0.0,0.0,False
2024-04-30,-0.2633831710011118,0.0066666666666667,-0.6608333333333334,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.001000000000000005,-0.06608333333333334,-0.06508333333333334,0.06708333333333334,0.0020000000000000018,0.029813664596273316,False
2024-05-31,-0.2090302037718354,0.2049999999999999,-0.7341666666666666,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.030749999999999986,-0.07341666666666667,-0.042666666666666686,0.10416666666666666,0.06149999999999997,0.5903999999999998,False
2024-06-30,-0.2224989712677292,0.2466666666666667,-0.6908333333333333,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.037000000000000005,-0.06908333333333333,-0.032083333333333325,0.10608333333333334,0.07400000000000001,0.6975648075412413,False
2024-07-31,-0.1251793012711496,0.2033333333333332,-0.6241666666666668,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,0.03049999999999998,-0.062416666666666676,-0.0319166666666667,0.09291666666666665,0.06099999999999995,0.656502242152466,False
2024-08-31,-0.2482463142075787,-0.0016666666666666,-0.4499999999999999,price_family_ma9_structural_linked,MA9,alameda_county_ca__county,-0.00024999999999999,-0.04499999999999999,-0.045249999999999985,0.045249999999999985,0.0,0.0,False
