date,metric,stage,standardized_value,county_count
2013-05-31,employment,MA3,-0.4293312500343617,7
2013-05-31,employment,MA6,-0.48053062222792925,7
2013-05-31,employment,MA9,-0.48603350625931935,7
2013-05-31,employment,Raw,-0.3920436845557083,7
2013-05-31,labor_force,MA3,-0.24495376127203428,7
2013-05-31,labor_force,MA6,-0.2525012476529181,7
2013-05-31,labor_force,MA9,-0.26636168387225784,7
2013-05-31,labor_force,Raw,-0.1630247773611133,7
2013-05-31,laus_unemployment_rate,MA3,0.6930116893741761,7
2013-05-31,laus_unemployment_rate,MA6,0.8274529536928016,7
2013-05-31,laus_unemployment_rate,MA9,0.8336542922633391,7
2013-05-31,laus_unemployment_rate,Raw,0.7225706931804308,7
2013-06-30,employment,MA3,-0.3965869952502975,7
2013-06-30,employment,MA6,-0.46900604564714315,7
2013-06-30,employment,MA9,-0.4634742175573699,7
2013-06-30,employment,Raw,-0.37610857210653303,7
2013-06-30,labor_force,MA3,-0.1555106901264908,7
2013-06-30,labor_force,MA6,-0.21419091009781951,7
2013-06-30,labor_force,MA9,-0.2253563028093142,7
2013-06-30,labor_force,Raw,-0.00438766597783667,7
2013-06-30,laus_unemployment_rate,MA3,0.7712349899033513,7
2013-06-30,laus_unemployment_rate,MA6,0.8695758974753136,7
2013-06-30,laus_unemployment_rate,MA9,0.8516500823102964,7
2013-06-30,laus_unemployment_rate,Raw,1.0108927668216041,7
2013-07-31,employment,MA3,-0.3480733664938328,7
2013-07-31,employment,MA6,-0.4118992538614798,7
2013-07-31,employment,MA9,-0.44616042385732124,7
2013-07-31,employment,Raw,-0.27121739279171997,7
2013-07-31,labor_force,MA3,-0.026670776603442366,7
2013-07-31,labor_force,MA6,-0.1509611316803139,7
2013-07-31,labor_force,MA9,-0.19378787390667274,7
2013-07-31,labor_force,Raw,0.09259487598414938,7
2013-07-31,laus_unemployment_rate,MA3,0.897848652359907,7
2013-07-31,laus_unemployment_rate,MA6,0.8400412261002446,7
2013-07-31,laus_unemployment_rate,MA9,0.8618986671143937,7
2013-07-31,laus_unemployment_rate,Raw,0.9280500011261033,7
2013-08-31,employment,MA3,-0.3652829236625595,7
2013-08-31,employment,MA6,-0.3985600042182824,7
2013-08-31,employment,MA9,-0.4467181518675534,7
2013-08-31,employment,Raw,-0.44287769097720814,7
2013-08-31,labor_force,MA3,-0.03230545219078338,7
2013-08-31,labor_force,MA6,-0.1418043178246192,7
2013-08-31,labor_force,MA9,-0.1854505391078162,7
2013-08-31,labor_force,Raw,-0.18035765730949432,7
2013-08-31,laus_unemployment_rate,MA3,0.9255566609536194,7
2013-08-31,laus_unemployment_rate,MA6,0.8192537057369104,7
2013-08-31,laus_unemployment_rate,MA9,0.8749554029477462,7
2013-08-31,laus_unemployment_rate,Raw,0.8041459317542122,7
2013-09-30,employment,MA3,-0.3723484611607894,7
2013-09-30,employment,MA6,-0.38545136985357237,7
2013-09-30,employment,MA9,-0.44123072890194553,7
2013-09-30,employment,Raw,-0.397079531372832,7
2013-09-30,labor_force,MA3,-0.08547124592054207,7
2013-09-30,labor_force,MA6,-0.12252099695600216,7
2013-09-30,labor_force,MA9,-0.17729944308633325,7
2013-09-30,labor_force,Raw,-0.16259146095112417,7
2013-09-30,laus_unemployment_rate,MA3,0.8117063557656851,7
2013-09-30,laus_unemployment_rate,MA6,0.8011618651662469,7
2013-09-30,laus_unemployment_rate,MA9,0.864087435433868,7
2013-09-30,laus_unemployment_rate,Raw,0.6756033601253534,7
2013-10-31,employment,MA3,-0.44241541357090763,7
2013-10-31,employment,MA6,-0.3963566616714526,7
2013-10-31,employment,MA9,-0.4264517200851615,7
2013-10-31,employment,Raw,-0.47910748777774126,7
2013-10-31,labor_force,MA3,-0.20883158250995631,7
2013-10-31,labor_force,MA6,-0.11951413584225858,7
2013-10-31,labor_force,MA9,-0.17696716615229166,7
2013-10-31,labor_force,Raw,-0.27016454084546854,7
2013-10-31,laus_unemployment_rate,MA3,0.7557730587332303,7
2013-10-31,laus_unemployment_rate,MA6,0.8373355039037483,7
2013-10-31,laus_unemployment_rate,MA9,0.8243524412324191,7
2013-10-31,laus_unemployment_rate,Raw,0.7635125475363193,7
2013-11-30,employment,MA3,-0.4067999366492122,7
2013-11-30,employment,MA6,-0.38698131726435553,7
2013-11-30,employment,MA9,-0.4050898025908832,7
2013-11-30,employment,Raw,-0.3375536464318835,7
2013-11-30,labor_force,MA3,-0.2294915325343909,7
2013-11-30,labor_force,MA6,-0.1327671114095784,7
2013-11-30,labor_force,MA9,-0.17776316127934666,7
2013-11-30,labor_force,Raw,-0.2411818404793807,7
2013-11-30,laus_unemployment_rate,MA3,0.6143583824845236,7
2013-11-30,laus_unemployment_rate,MA6,0.77910241858022,7
2013-11-30,laus_unemployment_rate,MA9,0.760763945408112,7
2013-11-30,laus_unemployment_rate,Raw,0.38792750586439373,7
2013-12-31,employment,MA3,-0.3884309874275749,7
2013-12-31,employment,MA6,-0.38122257238832885,7
2013-12-31,employment,MA9,-0.38990048705082153,7
2013-12-31,employment,Raw,-0.3424706116412764,7
2013-12-31,labor_force,MA3,-0.29217492125615874,7
2013-12-31,labor_force,MA6,-0.19211667620849227,7
2013-12-31,labor_force,MA9,-0.1866818663086558,7
2013-12-31,labor_force,Raw,-0.3436031514721322,7
2013-12-31,laus_unemployment_rate,MA3,0.4649366460572399,7
2013-12-31,laus_unemployment_rate,MA6,0.6444537445518929,7
2013-12-31,laus_unemployment_rate,MA9,0.6963313309356405,7
2013-12-31,laus_unemployment_rate,Raw,0.23572546972576894,7
2014-01-31,employment,MA3,-0.3733620263032229,7
2014-01-31,employment,MA6,-0.4090824435239451,7
2014-01-31,employment,MA9,-0.3922160819431751,7
2014-01-31,employment,Raw,-0.43383784341531545,7
2014-01-31,labor_force,MA3,-0.3193438247680693,7
2014-01-31,labor_force,MA6,-0.2691454263097019,7
2014-01-31,labor_force,MA9,-0.1941867833874517,7
2014-01-31,labor_force,Raw,-0.34886401699309333,7
2014-01-31,laus_unemployment_rate,MA3,0.3674946672476892,7
2014-01-31,laus_unemployment_rate,MA6,0.5660855226442486,7
2014-01-31,laus_unemployment_rate,MA9,0.6872729379939658,7
2014-01-31,laus_unemployment_rate,Raw,0.47595592351977695,7
2014-02-28,employment,MA3,-0.3737810807115484,7
2014-02-28,employment,MA6,-0.39118243664898217,7
2014-02-28,employment,MA9,-0.3860325816074486,7
2014-02-28,employment,Raw,-0.33847472007344326,7
2014-02-28,labor_force,MA3,-0.30587862345361,7
2014-02-28,labor_force,MA6,-0.2727747681619345,7
2014-02-28,labor_force,MA9,-0.19843682839703547,7
2014-02-28,labor_force,Raw,-0.2015646159531092,7
2014-02-28,laus_unemployment_rate,MA3,0.403797632888472,7
2014-02-28,laus_unemployment_rate,MA6,0.5123774419703766,7
2014-02-28,laus_unemployment_rate,MA9,0.6602646400344675,7
2014-02-28,laus_unemployment_rate,Raw,0.4941959139942694,7
2014-03-31,employment,MA3,-0.34587122656835806,7
2014-03-31,employment,MA6,-0.3677349673779746,7
2014-03-31,employment,MA9,-0.3725332301451839,7
2014-03-31,employment,Raw,-0.25973538646862354,7
2014-03-31,labor_force,MA3,-0.2304749434536129,7
2014-03-31,labor_force,MA6,-0.2665395392719832,7
2014-03-31,labor_force,MA9,-0.21234646837567764,7
2014-03-31,labor_force,Raw,-0.12368619154947989,7
2014-03-31,laus_unemployment_rate,MA3,0.4781883200124656,7
2014-03-31,laus_unemployment_rate,MA6,0.4740860769387716,7
2014-03-31,laus_unemployment_rate,MA9,0.5944567385468796,7
2014-03-31,laus_unemployment_rate,Raw,0.45415166897811926,7
2014-04-30,employment,MA3,-0.2829226693778622,7
2014-04-30,employment,MA6,-0.3281103456327888,7
2014-04-30,employment,MA9,-0.36959594058761464,7
2014-04-30,employment,Raw,-0.24799470551853148,7
2014-04-30,labor_force,MA3,-0.2188143805041598,7
2014-04-30,labor_force,MA6,-0.2744490281381152,7
2014-04-30,labor_force,MA9,-0.2605163691848176,7
2014-04-30,labor_force,Raw,-0.3155833434250858,7
2014-04-30,laus_unemployment_rate,MA3,0.3296951293259606,7
2014-04-30,laus_unemployment_rate,MA6,0.34833197724180603,7
2014-04-30,laus_unemployment_rate,MA9,0.489002848649149,7
2014-04-30,laus_unemployment_rate,Raw,0.03930668866404382,7
2014-05-31,employment,MA3,-0.2333745743109165,7
2014-05-31,employment,MA6,-0.303200460270968,7
2014-05-31,employment,MA9,-0.34042378926594846,7
2014-05-31,employment,Raw,-0.19185742764271738,7
2014-05-31,labor_force,MA3,-0.20399122572064837,7
2014-05-31,labor_force,MA6,-0.26015402494261947,7
2014-05-31,labor_force,MA9,-0.2579494203005007,7
2014-05-31,labor_force,Raw,-0.1571631636689125,7
2014-05-31,laus_unemployment_rate,MA3,0.24412856925227375,7
2014-05-31,laus_unemployment_rate,MA6,0.3233008501769901,7
2014-05-31,laus_unemployment_rate,MA9,0.42265062356096605,7
2014-05-31,laus_unemployment_rate,Raw,0.24196190639935358,7
2014-06-30,employment,MA3,-0.18839113660722617,7
2014-06-30,employment,MA6,-0.26626594078093063,7
2014-06-30,employment,MA9,-0.3091899211104555,7
2014-06-30,employment,Raw,-0.12638215392409713,7
2014-06-30,labor_force,MA3,-0.1701350615858909,7
2014-06-30,labor_force,MA6,-0.20440742339681386,7
2014-06-30,labor_force,MA9,-0.24241441929454677,7
2014-06-30,labor_force,Raw,-0.02236128688968578,7
2014-06-30,laus_unemployment_rate,MA3,0.21737367542177502,7
2014-06-30,laus_unemployment_rate,MA6,0.34765299361352425,7
2014-06-30,laus_unemployment_rate,MA9,0.3871334899660626,7
2014-06-30,laus_unemployment_rate,Raw,0.3756559167562841,7
2014-07-31,employment,MA3,-0.11816853609136131,7
2014-07-31,employment,MA6,-0.19875206432446818,7
2014-07-31,employment,MA9,-0.25845606405563265,7
2014-07-31,employment,Raw,-0.03929612267724087,7
2014-07-31,labor_force,MA3,-0.0027595005763246965,7
2014-07-31,labor_force,MA6,-0.1128112636305617,7
2014-07-31,labor_force,MA9,-0.18969837326662706,7
2014-07-31,labor_force,Raw,0.1764143786561468,7
2014-07-31,laus_unemployment_rate,MA3,0.38064721809937263,7
2014-07-31,laus_unemployment_rate,MA6,0.3550792394635409,7
2014-07-31,laus_unemployment_rate,MA9,0.3583241869782288,7
2014-07-31,laus_unemployment_rate,Raw,0.5197627147118734,7
2014-08-31,employment,MA3,-0.12468516109145919,7
2014-08-31,employment,MA6,-0.17699320743250554,7
2014-08-31,employment,MA9,-0.2439534591936319,7
2014-08-31,employment,Raw,-0.2106785740809418,7
2014-08-31,labor_force,MA3,0.03201924718394759,7
2014-08-31,labor_force,MA6,-0.08746494107317379,7
2014-08-31,labor_force,MA9,-0.16780149082165327,7
2014-08-31,labor_force,Raw,-0.05594988191573379,7
2014-08-31,laus_unemployment_rate,MA3,0.448978757063061,7
2014-08-31,laus_unemployment_rate,MA6,0.34622810022172906,7
2014-08-31,laus_unemployment_rate,MA9,0.36505049588626226,7
2014-08-31,laus_unemployment_rate,Raw,0.4434576208557698,7
2014-09-30,employment,MA3,-0.13650875072563537,7
2014-09-30,employment,MA6,-0.16020660004982745,7
2014-09-30,employment,MA9,-0.22302752496026462,7
2014-09-30,employment,Raw,-0.16103346955558692,7
2014-09-30,labor_force,MA3,0.011793031460617545,7
2014-09-30,labor_force,MA6,-0.0802059116670504,7
2014-09-30,labor_force,MA9,-0.13628138443306567,7
2014-09-30,labor_force,Raw,-0.08526791701810031,7
2014-09-30,laus_unemployment_rate,MA3,0.38889212525116484,7
2014-09-30,laus_unemployment_rate,MA6,0.3017456346926937,7
2014-09-30,laus_unemployment_rate,MA9,0.3607372970949832,7
2014-09-30,laus_unemployment_rate,Raw,0.1986361571258981,7
2014-10-31,employment,MA3,-0.12527971921863643,7
2014-10-31,employment,MA6,-0.11898985965848449,7
2014-10-31,employment,MA9,-0.17338208053013834,7
2014-10-31,employment,Raw,-0.006144846284453871,7
2014-10-31,labor_force,MA3,-0.03520378177322593,7
2014-10-31,labor_force,MA6,-0.018512205418968142,7
2014-10-31,labor_force,MA9,-0.08995857717943319,7
2014-10-31,labor_force,Raw,0.037040213013185753,7
2014-10-31,laus_unemployment_rate,MA3,0.2433703702473314,7
2014-10-31,laus_unemployment_rate,MA6,0.31080563317213483,7
2014-10-31,laus_unemployment_rate,MA9,0.31487051789773696,7
2014-10-31,laus_unemployment_rate,Raw,0.09148871066262676,7
2014-11-30,employment,MA3,-0.06105453390844356,7
2014-11-30,employment,MA6,-0.08976494149739121,7
2014-11-30,employment,MA9,-0.1365941987869236,7
2014-11-30,employment,Raw,-0.020446699457995297,7
2014-11-30,labor_force,MA3,-0.014111670970946122,7
2014-11-30,labor_force,MA6,0.010389616032857818,7
2014-11-30,labor_force,MA9,-0.06518842080810656,7
2014-11-30,labor_force,Raw,0.004978070025714583,7
2014-11-30,laus_unemployment_rate,MA3,0.1002887118772826,7
2014-11-30,laus_unemployment_rate,MA6,0.2723883429520764,7
2014-11-30,laus_unemployment_rate,MA9,0.2587550293996099,7
2014-11-30,laus_unemployment_rate,Raw,0.022596634146843746,7
2014-12-31,employment,MA3,-0.023356045285260967,7
2014-12-31,employment,MA6,-0.07666799648630056,7
2014-12-31,employment,MA9,-0.11236064558880307,7
2014-12-31,employment,Raw,-0.04922699527707846,7
2014-12-31,labor_force,MA3,-0.02682044433293077,7
2014-12-31,labor_force,MA6,-0.006155630657794818,7
2014-12-31,labor_force,MA9,-0.06496596201766407,7
2014-12-31,labor_force,Raw,-0.12060474863911416,7
2014-12-31,laus_unemployment_rate,MA3,-0.00403109906232849,7
2014-12-31,laus_unemployment_rate,MA6,0.18818618322329808,7
2014-12-31,laus_unemployment_rate,MA9,0.19171196052991632,7
2014-12-31,laus_unemployment_rate,Raw,-0.10788870094909823,7
2015-01-31,employment,MA3,-0.06579545549388456,7
2015-01-31,employment,MA6,-0.09248645193586781,7
2015-01-31,employment,MA9,-0.0991816851618548,7
2015-01-31,employment,Raw,-0.13132803752018649,7
2015-01-31,labor_force,MA3,-0.06363768741003994,7
2015-01-31,labor_force,MA6,-0.04875249320296574,7
2015-01-31,labor_force,MA9,-0.03580632652967318,7
2015-01-31,labor_force,Raw,-0.07102325160603191,7
2015-01-31,laus_unemployment_rate,MA3,0.029218446392759383,7
2015-01-31,laus_unemployment_rate,MA6,0.1307461345703373,7
2015-01-31,laus_unemployment_rate,MA9,0.20950011894662976,7
2015-01-31,laus_unemployment_rate,Raw,0.18925275653464552,7
2015-02-28,employment,MA3,-0.08136294775231485,7
2015-02-28,employment,MA6,-0.06781689482569732,7
2015-02-28,employment,MA9,-0.08484672650247968,7
2015-02-28,employment,Raw,-0.06608451054971955,7
2015-02-28,labor_force,MA3,-0.07802721631980754,7
2015-02-28,labor_force,MA6,-0.04516710481296785,7
2015-02-28,labor_force,MA9,-0.021103010096318604,7
2015-02-28,labor_force,Raw,-0.03709933316189657,7
2015-02-28,laus_unemployment_rate,MA3,0.04759299790280404,7
2015-02-28,laus_unemployment_rate,MA6,0.06697596568043661,7
2015-02-28,laus_unemployment_rate,MA9,0.18966187254263372,7
2015-02-28,laus_unemployment_rate,Raw,0.07623564788485648,7
2015-03-31,employment,MA3,-0.07158229789803063,7
2015-03-31,employment,MA6,-0.04383507776394376,7
2015-03-31,employment,MA9,-0.0727265403200004,7
2015-03-31,employment,Raw,-0.01984594382842007,7
2015-03-31,labor_force,MA3,-0.05412128179414293,7
2015-03-31,labor_force,MA6,-0.039875719104013614,7
2015-03-31,labor_force,MA9,-0.024055854974409145,7
2015-03-31,labor_force,Raw,-0.05004659693448169,7
2015-03-31,laus_unemployment_rate,MA3,0.07028823358744495,7
2015-03-31,laus_unemployment_rate,MA6,0.02520726318090378,7
2015-03-31,laus_unemployment_rate,MA9,0.14018624941422192,7
2015-03-31,laus_unemployment_rate,Raw,-0.04155834907841258,7
2015-04-30,employment,MA3,-0.009244397559376212,7
2015-04-30,employment,MA6,-0.03378163408217061,7
2015-04-30,employment,MA9,-0.062001408119109716,7
2015-04-30,employment,Raw,0.05318235259672199,7
2015-04-30,labor_force,MA3,-0.04569939373859858,7
2015-04-30,labor_force,MA6,-0.05448301675999424,7
2015-04-30,labor_force,MA9,-0.05011794499510226,7
2015-04-30,labor_force,Raw,-0.04590675969647443,7
2015-04-30,laus_unemployment_rate,MA3,-0.07392054124247957,7
2015-04-30,laus_unemployment_rate,MA6,-0.031576101820062444,7
2015-04-30,laus_unemployment_rate,MA9,0.05055126970970929,7
2015-04-30,laus_unemployment_rate,Raw,-0.23491616241445248,7
2015-05-31,employment,MA3,0.03696849822674177,7
2015-05-31,employment,MA6,-0.01825470650451479,7
2015-05-31,employment,MA9,-0.029402072718798373,7
2015-05-31,employment,Raw,0.07049737221155881,7
2015-05-31,labor_force,MA3,-0.012421206823404893,7
2015-05-31,labor_force,MA6,-0.04494219835146148,7
2015-05-31,labor_force,MA9,-0.03613894334398826,7
2015-05-31,labor_force,Raw,0.060987959727421735,7
2015-05-31,laus_unemployment_rate,MA3,-0.11668375065672787,7
2015-05-31,laus_unemployment_rate,MA6,-0.04400763957237841,7
2015-05-31,laus_unemployment_rate,MA9,-0.00794632502281567,7
2015-05-31,laus_unemployment_rate,Raw,-0.04944635859586177,7
2015-06-30,employment,MA3,0.07370717983573806,7
2015-06-30,employment,MA6,0.0052733722751616375,7
2015-06-30,employment,MA9,-0.0006197019223406208,7
2015-06-30,employment,Raw,0.0888300352338921,7
2015-06-30,labor_force,MA3,0.027569472757579087,7
2015-06-30,labor_force,MA6,-0.01267784338388849,7
2015-06-30,labor_force,MA9,-0.01915120045936769,7
2015-06-30,labor_force,Raw,0.06914306388184806,7
2015-06-30,laus_unemployment_rate,MA3,-0.0995065941497416,7
2015-06-30,laus_unemployment_rate,MA6,-0.023588759138528877,7
2015-06-30,laus_unemployment_rate,MA9,-0.03059281440019881,7
2015-06-30,laus_unemployment_rate,Raw,0.009257418598986116,7
2015-07-31,employment,MA3,0.12197151892238854,7
2015-07-31,employment,MA6,0.06130960050786416,7
2015-07-31,employment,MA9,0.022617663646119026,7
2015-07-31,employment,Raw,0.19641720539650623,7
2015-07-31,labor_force,MA3,0.11452849062792185,7
2015-07-31,labor_force,MA6,0.03558247976088617,7
2015-07-31,labor_force,MA9,0.0006485927623615265,7
2015-07-31,labor_force,Raw,0.21189358446057377,7
2015-07-31,laus_unemployment_rate,MA3,-0.0166729423265295,7
2015-07-31,laus_unemployment_rate,MA6,-0.05514950615213387,7
2015-07-31,laus_unemployment_rate,MA9,-0.04061755496802111,7
2015-07-31,laus_unemployment_rate,Raw,0.00922964006633496,7
2015-08-31,employment,MA3,0.11157199408065663,7
2015-08-31,employment,MA6,0.07939697136679424,7
2015-08-31,employment,MA9,0.029414081543795354,7
2015-08-31,employment,Raw,0.040222204251374016,7
2015-08-31,labor_force,MA3,0.06739147529751117,7
2015-08-31,labor_force,MA6,0.0277553118648024,7
2015-08-31,labor_force,MA9,-0.009992920992354128,7
2015-08-31,labor_force,Raw,-0.07353711739284242,7
2015-08-31,laus_unemployment_rate,MA3,-0.043932101978328496,7
2015-08-31,laus_unemployment_rate,MA6,-0.09116454429365792,7
2015-08-31,laus_unemployment_rate,MA9,-0.05879342586717148,7
2015-08-31,laus_unemployment_rate,Raw,-0.12925333426843016,7
2015-09-30,employment,MA3,0.07636425232552237,7
2015-09-30,employment,MA6,0.08016206354025182,7
2015-09-30,employment,MA9,0.03321147438827927,7
2015-09-30,employment,Raw,-0.015106841412605654,7
2015-09-30,labor_force,MA3,-0.022151751867610172,7
2015-09-30,labor_force,MA6,0.0020995735878798693,7
2015-09-30,labor_force,MA9,-0.019335068480567923,7
2015-09-30,labor_force,Raw,-0.1936736961460482,7
2015-09-30,laus_unemployment_rate,MA3,-0.1356385867431187,7
2015-09-30,laus_unemployment_rate,MA6,-0.12944943408947396,7
2015-09-30,laus_unemployment_rate,MA9,-0.07690767474912512,7
2015-09-30,laus_unemployment_rate,Raw,-0.2605979868916865,7
2015-10-31,employment,MA3,0.05678509691703769,7
2015-10-31,employment,MA6,0.09469519892584619,7
2015-10-31,employment,MA9,0.06449068553056073,7
2015-10-31,employment,Raw,0.13830272509608227,7
2015-10-31,labor_force,MA3,-0.10553004968385496,7
2015-10-31,labor_force,MA6,0.0034414181800136285,7
2015-10-31,labor_force,MA9,-0.01571086111584598,7
2015-10-31,labor_force,Raw,-0.03259639063830206,7
2015-10-31,laus_unemployment_rate,MA3,-0.24090527555726565,7
2015-10-31,laus_unemployment_rate,MA6,-0.1410868915721802,7
2015-10-31,laus_unemployment_rate,MA9,-0.13533309055863102,7
2015-10-31,laus_unemployment_rate,Raw,-0.30078030610748535,7
2015-11-30,employment,MA3,0.10483434235045093,7
2015-11-30,employment,MA6,0.11380609864211125,7
2015-11-30,employment,MA9,0.09334828170734681,7
2015-11-30,employment,Raw,0.1821269013905951,7
2015-11-30,labor_force,MA3,-0.0815533179541463,7
2015-11-30,labor_force,MA6,-0.008684479690312117,7
2015-11-30,labor_force,MA9,-0.01254870856252212,7
2015-11-30,labor_force,Raw,-0.0052678928368921395,7
2015-11-30,laus_unemployment_rate,MA3,-0.3325366224020068,7
2015-11-30,laus_unemployment_rate,MA6,-0.20211733880758856,7
2015-11-30,laus_unemployment_rate,MA9,-0.19209902452718208,7
2015-11-30,laus_unemployment_rate,Raw,-0.3988657222526217,7
2015-12-31,employment,MA3,0.17741610903333926,7
2015-12-31,employment,MA6,0.13282013133367035,7
2015-12-31,employment,MA9,0.11886670936234901,7
2015-12-31,employment,Raw,0.19949999339283592,7
2015-12-31,labor_force,MA3,-0.03692670926377005,7
2015-12-31,labor_force,MA6,-0.03166966309125214,7
2015-12-31,labor_force,MA9,-0.014581085884244656,7
2015-12-31,labor_force,Raw,-0.06231401811836638,7
2015-12-31,laus_unemployment_rate,MA3,-0.4279637469732557,7
2015-12-31,laus_unemployment_rate,MA6,-0.2979699506986376,7
2015-12-31,laus_unemployment_rate,MA9,-0.2517562651067612,7
2015-12-31,laus_unemployment_rate,Raw,-0.5411944231973521,7
2016-01-31,employment,MA3,0.2098606973818049,7
2016-01-31,employment,MA6,0.13916292844579023,7
2016-01-31,employment,MA9,0.13940039394828882,7
2016-01-31,employment,Raw,0.2354890512448999,7
2016-01-31,labor_force,MA3,-0.0020099956463490404,7
2016-01-31,labor_force,MA6,-0.05672405651191127,7
2016-01-31,labor_force,MA9,-0.0021706768132827886,7
2016-01-31,labor_force,Raw,0.07008014538105474,7
2016-01-31,laus_unemployment_rate,MA3,-0.45727876003695755,7
2016-01-31,laus_unemployment_rate,MA6,-0.3667192325407384,7
2016-01-31,laus_unemployment_rate,MA9,-0.2698571580503622,7
2016-01-31,laus_unemployment_rate,Raw,-0.3876103724115746,7
2016-02-29,employment,MA3,0.2756631801899636,7
2016-02-29,employment,MA6,0.19677119125868353,7
2016-02-29,employment,MA9,0.1744882547606015,7
2016-02-29,employment,Raw,0.37817627416477606,7
2016-02-29,labor_force,MA3,0.08163387843763652,7
2016-02-29,labor_force,MA6,-0.0015861316916218535,7
2016-02-29,labor_force,MA9,0.018055993451983183,7
2016-02-29,labor_force,Raw,0.240610880979445,7
2016-02-29,laus_unemployment_rate,MA3,-0.4743383286182435,7
2016-02-29,laus_unemployment_rate,MA6,-0.42230319999809973,7
2016-02-29,laus_unemployment_rate,MA9,-0.3175201428617778,7
2016-02-29,laus_unemployment_rate,Raw,-0.4494427447605158,7
2016-03-31,employment,MA3,0.3636187884491636,7
2016-03-31,employment,MA6,0.27804264036468035,7
2016-03-31,employment,MA9,0.21720247885291571,7
2016-03-31,employment,Raw,0.4609151180772227,7
2016-03-31,labor_force,MA3,0.21396711887658185,7
2016-03-31,labor_force,MA6,0.08875945868060373,7
2016-03-31,labor_force,MA9,0.04812092696160718,7
2016-03-31,labor_force,Raw,0.32556116244701416,7
2016-03-31,laus_unemployment_rate,MA3,-0.4482587068247052,7
2016-03-31,laus_unemployment_rate,MA6,-0.4577200497457364,7
2016-03-31,laus_unemployment_rate,MA9,-0.37376250117957616,7
2016-03-31,laus_unemployment_rate,Raw,-0.4649868376963222,7
2016-04-30,employment,MA3,0.43955265477578676,7
2016-04-30,employment,MA6,0.33286566689605257,7
2016-04-30,employment,MA9,0.24748246955560363,7
2016-04-30,employment,Raw,0.45987461821352815,7
2016-04-30,labor_force,MA3,0.271230651200205,7
2016-04-30,labor_force,MA6,0.13593863583236912,7
2016-04-30,labor_force,MA9,0.05094997454883944,7
2016-04-30,labor_force,Raw,0.2367400046609787,7
2016-04-30,laus_unemployment_rate,MA3,-0.5468203496668009,7
2016-04-30,laus_unemployment_rate,MA6,-0.5230272420666421,7
2016-04-30,laus_unemployment_rate,MA9,-0.45508195653400463,7
2016-04-30,laus_unemployment_rate,Raw,-0.677369406845613,7
2016-05-31,employment,MA3,0.46333181003839463,7
2016-05-31,employment,MA6,0.37814139627707805,7
2016-05-31,employment,MA9,0.29458015407941723,7
2016-05-31,employment,Raw,0.44797849360468583,7
2016-05-31,labor_force,MA3,0.26170674390716936,7
2016-05-31,labor_force,MA6,0.17355736585043222,7
2016-05-31,labor_force,MA9,0.08497428981785297,7
2016-05-31,labor_force,Raw,0.21294087531392275,7
2016-05-31,laus_unemployment_rate,MA3,-0.6227870916888272,7
2016-05-31,laus_unemployment_rate,MA6,-0.5703517612466578,7
2016-05-31,laus_unemployment_rate,MA9,-0.5192904962824416,7
2016-05-31,laus_unemployment_rate,Raw,-0.6736245128239157,7
2016-06-30,employment,MA3,0.48350390261736276,7
2016-06-30,employment,MA6,0.43279934017507476,7
2016-06-30,employment,MA9,0.35637003332908507,7
2016-06-30,employment,Raw,0.5202467577024161,7
2016-06-30,labor_force,MA3,0.2970201214211569,7
2016-06-30,labor_force,MA6,0.2591306681112234,7
2016-06-30,labor_force,MA9,0.1584573439591632,7
2016-06-30,labor_force,Raw,0.42943100145709207,7
2016-06-30,laus_unemployment_rate,MA3,-0.5969474590721362,7
2016-06-30,laus_unemployment_rate,MA6,-0.5436602268782289,7
2016-06-30,laus_unemployment_rate,MA9,-0.5344188208426648,7
2016-06-30,laus_unemployment_rate,Raw,-0.3890112831703826,7
2016-07-31,employment,MA3,0.5520645852183977,7
2016-07-31,employment,MA6,0.5060667880926039,7
2016-07-31,employment,MA9,0.41667845039986,7
2016-07-31,employment,Raw,0.6632705540181396,7
2016-07-31,labor_force,MA3,0.43640600939808377,7
2016-07-31,labor_force,MA6,0.35987933367097774,7
2016-07-31,labor_force,MA9,0.23878569786093365,7
2016-07-31,labor_force,Raw,0.6460853167616019,7
2016-07-31,laus_unemployment_rate,MA3,-0.4866148687776795,7
2016-07-31,laus_unemployment_rate,MA6,-0.5375812419837507,7
2016-07-31,laus_unemployment_rate,MA9,-0.5403389554075478,7
2016-07-31,laus_unemployment_rate,Raw,-0.353126436022785,7
2016-08-31,employment,MA3,0.5651993852233186,7
2016-08-31,employment,MA6,0.5246945753158924,7
2016-08-31,employment,MA9,0.4514109464228614,7
2016-08-31,employment,Raw,0.4876053650993656,7
2016-08-31,labor_force,MA3,0.5023732561161298,7
2016-08-31,labor_force,MA6,0.38869293768430296,7
2016-08-31,labor_force,MA9,0.28698018030640865,7
2016-08-31,labor_force,Raw,0.40634541171876715,7
2016-08-31,laus_unemployment_rate,MA3,-0.39351239804972465,7
2016-08-31,laus_unemployment_rate,MA6,-0.5286611974232819,7
2016-08-31,laus_unemployment_rate,MA9,-0.5400524234980828,7
2016-08-31,laus_unemployment_rate,Raw,-0.3996023831974568,7
2016-09-30,employment,MA3,0.5595726670893536,7
2016-09-30,employment,MA6,0.5320309078414237,7
2016-09-30,employment,MA9,0.4861826495156588,7
2016-09-30,employment,Raw,0.5041495492433048,7
