candidate_id,geo_id,series_type,series_key,period,baseline_row_count,challenger_row_count,overlap_row_count,available,first_date,last_date,baseline_mean,challenger_mean,mean_absolute_difference
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_ppsf,most_recent_available_period,12,12,12,True,2025-06-30,2026-05-31,-0.30844444444444447,-0.4111111111111112,0.3076666666666667
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_ppsf,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,0.24228224017961197,0.19997437703895246,0.31032981477294563
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_ppsf,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_ppsf,recovery_expansion,61,56,56,True,2015-05-31,2019-12-31,-0.07433820676337301,-0.07050646080969858,0.2930233572449502
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,-0.009630438621531472,-0.017405258650928897,0.4334804057876893
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,most_recent_available_period,12,12,12,True,2025-06-30,2026-05-31,-0.19527777777777777,-0.3608333333333334,0.39555555555555566
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,0.22463604566337944,0.217429340690758,0.29024805614347654
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,recovery_expansion,61,56,56,True,2015-05-31,2019-12-31,-0.053575804192752395,-0.03203648440629128,0.31080030509333184
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,-0.5380129161743724,-0.5520656604351089,0.1485441225430341
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,most_recent_available_period,12,12,12,True,2025-06-30,2026-05-31,0.009222222222222196,0.06416666666666666,0.19505555555555557
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,0.017184907509407456,0.019493803465857457,0.18266995719371107
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,recovery_expansion,50,50,50,True,2015-11-30,2019-12-31,-0.12518245410096615,-0.21767336446273583,0.25812208884846194
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,price_to_income,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,price_to_income,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,-0.16725115124391643,-0.24318508782378023,0.2958637893712344
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,price_to_income,most_recent_available_period,12,12,12,True,2025-06-30,2026-05-31,0.34430555555555564,0.38375000000000004,0.37916666666666665
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,price_to_income,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,-0.3620687969896366,-0.3544002813498925,0.1941490965898975
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,price_to_income,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,price_to_income,recovery_expansion,50,50,50,True,2015-11-30,2019-12-31,-0.07167798636677924,-0.11378379035001879,0.2631309854561426
price_family_ma6_structural_linked,district_of_columbia_dc__county,axis_score,demand,gfc_housing_correction,46,46,46,True,2008-12-31,2012-12-31,0.2495221604786733,0.2495221604786733,0.0
price_family_ma6_structural_linked,district_of_columbia_dc__county,axis_score,demand,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,0.009825344523528953,-0.006870774493025235,0.03782733513497493
price_family_ma6_structural_linked,district_of_columbia_dc__county,axis_score,demand,most_recent_available_period,12,12,12,True,2025-08-31,2026-07-31,-0.035310954053499925,-0.05194706516461104,0.03300833333333333
price_family_ma6_structural_linked,district_of_columbia_dc__county,axis_score,demand,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,-0.01063178229680717,0.008521110378279849,0.034021902770410443
price_family_ma6_structural_linked,district_of_columbia_dc__county,axis_score,demand,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,axis_score,demand,recovery_expansion,84,84,84,True,2013-01-31,2019-12-31,0.2169335393436206,0.2215754497107086,0.029553134506512594
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,-0.05793810711029642,-0.07639204558704106,0.21865605742736682
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,most_recent_available_period,12,12,12,True,2025-08-31,2026-07-31,-0.09565277777777781,0.002777777777777784,0.28434722222222225
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,0.08253092230412518,0.0762799737408786,0.2584448404185508
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,recovery_expansion,50,50,50,True,2015-11-30,2019-12-31,0.08067766165568592,0.11263036903904737,0.29642573521126037
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,price,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,price,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,-0.09100531375674309,-0.19001014821594123,0.33610678299059066
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,price,most_recent_available_period,12,12,12,True,2025-08-31,2026-07-31,0.06244444444444445,-0.11408333333333331,0.37391666666666673
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,price,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,0.2843146760266697,0.4161679262360809,0.2700547076950324
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,price,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,price,recovery_expansion,61,56,56,True,2015-05-31,2019-12-31,0.01876454010682718,0.02816834394197636,0.320340457711647
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,-0.13316583493143455,-0.18930652588811292,0.3518873620292544
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,most_recent_available_period,12,12,12,True,2025-06-30,2026-05-31,-0.24427777777777784,-0.32222222222222224,0.4001666666666666
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,0.2986117561682496,0.3880707541539854,0.2969860787966309
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_ppsf,recovery_expansion,61,56,56,True,2015-05-31,2019-12-31,-0.008214163549051998,0.02555394148529639,0.3439043888679411
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,-0.04884479258205166,-0.1907137705437696,0.3668434891987756
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,most_recent_available_period,12,12,12,True,2025-06-30,2026-05-31,0.1503888888888889,0.1967777777777778,0.39527777777777784
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,0.27001759588508983,0.44426509831817634,0.3591113393033152
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,recovery_expansion,61,56,56,True,2015-05-31,2019-12-31,0.045743243762706345,0.030782746398656333,0.3935497251779019
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,-0.4612653663427587,-0.5025282040746054,0.19420343452463829
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,most_recent_available_period,12,12,12,True,2025-06-30,2026-05-31,-0.20972222222222225,-0.2072222222222222,0.25277777777777777
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,0.34427672837032103,0.32882978686211445,0.20635286028006472
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,recovery_expansion,50,50,50,True,2015-11-30,2019-12-31,0.05608451749734561,0.09081814400869603,0.27253230465254275
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,gfc_housing_correction,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,mortgage_rate_affordability_shock,36,36,36,True,2022-01-31,2024-12-31,0.34538915212216587,0.3497441129005232,0.24637686255590463
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,most_recent_available_period,12,12,12,True,2025-06-30,2026-05-31,0.2111944444444445,0.15708333333333332,0.27772222222222226
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,pandemic_disruption,24,24,24,True,2020-01-31,2021-12-31,-0.17921488376207073,-0.1762698393803573,0.31838665218458656
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,pre_gfc_early_history,0,0,0,False,,,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,recovery_expansion,50,50,50,True,2015-11-30,2019-12-31,0.10527080581402627,0.13444259406939868,0.33121977766289284
