candidate_id,geo_id,series_type,series_key,comparison,direction,baseline_turn_date,challenger_turn_date,baseline_turn_value_raw,baseline_turn_value_review,challenger_turn_value_raw,challenger_turn_value_review,signed_lag_months,absolute_lag_months,matched,baseline_meaningful_turn_count,challenger_meaningful_turn_count,matched_turn_count,baseline_unmatched_turn_count,challenger_unmatched_turn_count,matched_turn_share,median_absolute_lag_months_by_series,p90_absolute_lag_months_by_series,maximum_absolute_lag_months_by_series,review_smoother,turn_prominence_minimum,turn_minimum_separation_months,turn_prominence_window_months,turn_prominence_min_side_observations,turn_prominence_min_side_coverage_months,turn_max_match_window_months,source,flag_type,severity,detail
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,peak,2019-09-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,peak,,2016-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,peak,,2024-02-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,2016-07-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,2021-06-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,2022-08-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,payment_burden,,trough,,2018-11-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,peak,2018-02-28 00:00:00,2017-04-30 00:00:00,,,,,-10.0,,,,,,,,,,,,,,,,,,,chronology_flags,chronology_inversion_review,review,challenger turn materially precedes baseline/raw-source turn
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,peak,2018-09-30 00:00:00,2018-02-28 00:00:00,,,,,-7.0,,,,,,,,,,,,,,,,,,,chronology_flags,chronology_inversion_review,review,challenger turn materially precedes baseline/raw-source turn
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2024-06-30 00:00:00,2023-09-30 00:00:00,,,,,-9.0,,,,,,,,,,,,,,,,,,,chronology_flags,chronology_inversion_review,review,challenger turn materially precedes baseline/raw-source turn
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2025-04-30 00:00:00,2024-08-31 00:00:00,,,,,-8.0,,,,,,,,,,,,,,,,,,,chronology_flags,chronology_inversion_review,review,challenger turn materially precedes baseline/raw-source turn
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2025-12-31 00:00:00,2025-09-30 00:00:00,,,,,-3.0,,,,,,,,,,,,,,,,,,,chronology_flags,chronology_inversion_review,review,challenger turn materially precedes baseline/raw-source turn
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2024-06-30 00:00:00,2023-09-30 00:00:00,,,,,-9.0,,,,,,,,,,,,,,,,,,,chronology_flags,large_lag_relative_to_observed_distribution,review,"absolute lag 9.0 months exceeds group p90 8.6 for ('district_of_columbia_dc__county', 'metric_score', 'price_to_income', 'score_vs_baseline', 'trough')"
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,missing_segment_coverage,review,gfc_housing_correction has 0 overlapping observations
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,,,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,missing_segment_coverage,review,pre_gfc_early_history has 0 overlapping observations
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,peak,2021-09-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,peak unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2017-07-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,2022-04-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,,trough,,2018-09-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,chronology_flags,unmatched_turning_point,review,trough unmatched
price_family_ma6_structural_linked,alameda_county_ca__county,dimension_score,price,score_vs_baseline,peak,2020-04-30,2019-09-30,0.2980202020202019,0.1968334783069929,-0.2685111173656065,-0.2047970097065677,-7.0,7.0,True,12.0,12.0,9.0,3.0,3.0,0.75,3.0,7.4,9.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,dimension_score,price,score_vs_baseline,peak,2024-04-30,2023-09-30,0.6733333333333333,0.6590000000000001,0.0449999999999999,0.0566666666666666,-7.0,7.0,True,12.0,12.0,9.0,3.0,3.0,0.75,3.0,7.4,9.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,dimension_score,price,score_vs_baseline,peak,2025-04-30,2024-07-31,-0.395,0.0617777777777778,0.6146666666666667,0.5471111111111111,-9.0,9.0,True,12.0,12.0,9.0,3.0,3.0,0.75,3.0,7.4,9.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_ppsf,score_vs_baseline,peak,2020-04-30,2019-09-30,0.1232727272727272,0.1874175203079849,-0.3155699408950183,-0.2738613437489611,-7.0,7.0,True,13.0,11.0,8.0,5.0,3.0,0.6153846153846154,2.5,4.8999999999999995,7.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,score_vs_baseline,peak,2020-04-30,2019-09-30,0.4727676767676767,0.2062494363060009,-0.2214522938361948,-0.1357326756641743,-7.0,7.0,True,14.0,11.0,9.0,5.0,2.0,0.6428571428571429,6.0,9.4,11.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,score_vs_baseline,peak,2024-04-30,2023-09-30,0.7266666666666668,0.8162222222222223,0.0799999999999999,0.0644444444444444,-7.0,7.0,True,14.0,11.0,9.0,5.0,2.0,0.6428571428571429,6.0,9.4,11.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,score_vs_baseline,peak,2025-04-30,2024-07-31,-0.34,0.1051111111111111,0.796,0.709777777777778,-9.0,9.0,True,14.0,11.0,9.0,5.0,2.0,0.6428571428571429,6.0,9.4,11.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,score_vs_baseline,trough,2023-01-31,2022-02-28,-0.5653333333333334,-0.5917030812324929,0.0632067347856822,0.0688931472969939,-11.0,11.0,True,14.0,11.0,9.0,5.0,2.0,0.6428571428571429,6.0,9.4,11.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,median_sale_price,score_vs_baseline,trough,2023-08-31,2023-02-28,-0.2333333333333333,-0.2555555555555555,-0.6386666666666667,-0.6422222222222222,-6.0,6.0,True,14.0,11.0,9.0,5.0,2.0,0.6428571428571429,6.0,9.4,11.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,score_vs_baseline,peak,2017-02-28,2016-04-30,-0.197972850678733,0.2565304433477808,-0.0515312671923711,0.0884037665167318,-10.0,10.0,True,9.0,6.0,6.0,3.0,0.0,0.6666666666666666,7.5,10.0,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,score_vs_baseline,trough,2017-08-31,2016-10-31,-0.2537593984962406,-0.5182369988081942,-0.4017684443216358,-0.395516138767896,-10.0,10.0,True,9.0,6.0,6.0,3.0,0.0,0.6666666666666666,7.5,10.0,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,score_vs_baseline,trough,2018-06-30,2017-09-30,-0.7875757575757575,-0.7923428222720675,-0.4902276134659943,-0.5879615253518097,-9.0,9.0,True,9.0,6.0,6.0,3.0,0.0,0.6666666666666666,7.5,10.0,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,alameda_county_ca__county,metric_score,payment_burden,score_vs_baseline,trough,2022-04-30,2021-10-31,-0.98,-0.9633366093366093,-0.8422993681183548,-0.8404047400974733,-6.0,6.0,True,9.0,6.0,6.0,3.0,0.0,0.6666666666666666,7.5,10.0,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,affordability,score_vs_baseline,peak,2023-02-28,2024-02-29,-0.0757432432432432,0.2106876613894962,0.3633333333333334,0.3852777777777778,12.0,12.0,True,11.0,8.0,7.0,4.0,1.0,0.6363636363636364,1.0,7.800000000000003,12.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,price,score_vs_baseline,peak,2024-06-30,2023-09-30,0.6126666666666667,0.3175555555555554,-0.0883333333333333,-0.0755555555555555,-9.0,9.0,True,14.0,12.0,10.0,4.0,2.0,0.7142857142857143,3.5,8.1,9.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,dimension_score,price,score_vs_baseline,peak,2025-04-30,2024-08-31,0.6013333333333334,0.4563333333333332,0.6020000000000001,0.4771111111111112,-8.0,8.0,True,14.0,12.0,10.0,4.0,2.0,0.7142857142857143,3.5,8.1,9.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,median_sale_price,score_vs_baseline,peak,2015-11-30,2016-10-31,0.8415047795251309,0.2655208680493909,0.3282926829268292,0.2853635648130421,11.0,11.0,True,13.0,15.0,9.0,4.0,6.0,0.6,4.0,6.200000000000001,11.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,score_vs_baseline,peak,2018-02-28,2017-04-30,0.4993162856540466,0.7124692799970919,-0.0737266451909802,-0.1040148112816344,-10.0,10.0,True,12.0,10.0,9.0,3.0,1.0,0.75,3.0,9.2,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,score_vs_baseline,peak,2018-09-30,2018-02-28,0.8203541086599557,0.6554346691518333,0.935499533146592,0.9386252065654844,-7.0,7.0,True,12.0,10.0,9.0,3.0,1.0,0.75,3.0,9.2,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,score_vs_baseline,trough,2024-06-30,2023-09-30,-0.0749999999999999,0.2344444444444444,0.660819209039548,0.6517083776668816,-9.0,9.0,True,12.0,10.0,9.0,3.0,1.0,0.75,3.0,9.2,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
price_family_ma6_structural_linked,district_of_columbia_dc__county,metric_score,price_to_income,score_vs_baseline,trough,2025-04-30,2024-08-31,-0.235,0.0113333333333333,0.2473333333333333,0.3182222222222222,-8.0,8.0,True,12.0,10.0,9.0,3.0,1.0,0.75,3.0,9.2,10.0,trailing_ma3,0.2,6.0,6.0,3.0,5.0,12.0,turning_point_lag_summary,,,
